"participant_ID","text_file","error","construct","dimension","unit","evidence_source","column","rater_1","rater_2","value_rater_1","value_rater_2"
"IMM1_C","./data/processed/exercises/IMM1_C_E09.txt","y que, (para mí) [en mi opinión], usted tenía que saber","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RMD1_C","./data/processed/exercises/RMD1_C_E10.txt","por (respecto) [respeto] a su dignidad","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RMD1_C","./data/processed/exercises/RMD1_C_E08.txt","(unos) [algunos] de nosotros","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"ABA1_C","./data/processed/exercises/ABA1_C_E07.txt","(tenia) [tenía] / (el) [él] debía / (esta) [está]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"LSR1_C","./data/processed/exercises/LSR1_C_E06.txt","ninguna de esas cosas (estaban) [estaba] presente","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"BNS1_C","./data/processed/exercises/BNS1_C_E12.txt","una por la mañana y (una) [otra] por la noche","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"BNS1_C","./data/processed/exercises/BNS1_C_E08.txt","vengarse de mis (reclamaciones) [quejas]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"BNS1_C","./data/processed/exercises/BNS1_C_E14.txt","(voy a tener mi dinero de vuelta) [me van a devolver mi dinero]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"BNS1_C","./data/processed/exercises/BNS1_C_E07.txt","en (lo) [el] peor caso, ¿puedo cambiar de compañera?","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"BNS1_C","./data/processed/exercises/BNS1_C_E02.txt","de que (hacen parejas de) [emparejan a] compañeras de piso","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CTV1_C","./data/processed/exercises/CTV1_C_E13.txt","(tristemente) [lamentablemente], en menos de una semana","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CTV1_C","./data/processed/exercises/CTV1_C_E10.txt","(en todas partes de) [por toda] la cafetería","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RWA1_D","./data/processed/exercises/RWA1_D_E06.txt","intenté (a) averiguar","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RSA1_D","./data/processed/exercises/RSA1_D_E11.txt","aunque (yo) sé que es parte del proceso de aprendizaje","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RSA1_D","./data/processed/exercises/RSA1_D_E07.txt","incompetentes (y) [e] inútiles","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RBC1_D","./data/processed/exercises/RBC1_D_E14.txt","diría que en este momento (normalmente) [en general] puedo entender","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RBC1_D","./data/processed/exercises/RBC1_D_E10.txt","el logotipo del banco, el diseño y hasta la dirección del remitente (parecía) [parecían] auténticos","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RBC1_D","./data/processed/exercises/RBC1_D_E01.txt","el (monto total) [importe íntegro] pagado","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RBD1_D","./data/processed/exercises/RBD1_D_E08.txt","hay elementos (extras) [extra] como un narrador","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RKD1_D","./data/processed/exercises/RKD1_D_E10.txt","curso (los estudios en) [el grado en lingüística de] la Universidad Estatal de Moscú (obteniendo el grado en lingüística)","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RKD1_D","./data/processed/exercises/RKD1_D_E08.txt","obtener una nueva visión (al) [del] proceso de aprendizaje","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RKD1_D","./data/processed/exercises/RKD1_D_E11.txt","(asignar) [señalar] puntos débiles","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RKD1_D","./data/processed/exercises/RKD1_D_E12.txt","fingiendo ser (mí) [yo]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RKD1_D","./data/processed/exercises/RKD1_D_E06.txt","(y) [e] imagínense","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RBE1_D","./data/processed/exercises/RBE1_D_E15.txt","una estafa que (ocurrió conmigo) [me ocurrió]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RBE1_D","./data/processed/exercises/RBE1_D_E13.txt","la autenticidad (del recurso) [de la página web]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RBE1_D","./data/processed/exercises/RBE1_D_E01.txt","verifiqué la (originalidad) [autenticidad] de la página web","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RBE1_D","./data/processed/exercises/RBE1_D_E06.txt","(verifié) [verifiqué]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"FTE1_D","./data/processed/exercises/FTE1_D_E05.txt","(ademas) [además] / (inglès) [inglés]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RME1_D","./data/processed/exercises/RME1_D_E13.txt","para que sus clientes puedan continuar (a apoyar) [apoyando] su marca","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RME1_D","./data/processed/exercises/RME1_D_E01.txt","hacer clic en el enlace que me (trajera) [llevara] a otra plataforma","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RME1_D","./data/processed/exercises/RME1_D_E15.txt","de un timo (online) [en línea]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RWF1_D","./data/processed/exercises/RWF1_D_E08.txt","a menudo, los ancianos (están) [son] más vulnerables","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RWF1_D","./data/processed/exercises/RWF1_D_E10.txt","me creé una (pagina) [página] nueva / (victimas) [víctimas] / (mas) [más]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CDG1_D","./data/processed/exercises/CDG1_D_E09.txt","depende mucho de la situación en la que soy (evaluado) [evaluada] / mudarse con (nosotros) [nosotras], mi hermana y yo","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CDG1_D","./data/processed/exercises/CDG1_D_E11.txt","depende mucho de la situación en la que (estoy) [soy] evaluada","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RPG1_D","./data/processed/exercises/RPG1_D_E08.txt","a partir de (este) [ese] momento, todo salió mal","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RKG1_D","./data/processed/exercises/RKG1_D_E15.txt","un nivel de español que me (deje) [permita] tener conversaciones con hablantes nativos","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"RKG1_D","./data/processed/exercises/RKG1_D_E10.txt","(unas) [unos] detalles","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"ABJ1_D","./data/processed/exercises/ABJ1_D_E02.txt","(aerobics) [aeróbic]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CPJ1_D","./data/processed/exercises/CPJ1_D_E06.txt","a través de varios exámenes y (quiz) [pruebas]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CPJ1_D","./data/processed/exercises/CPJ1_D_E09.txt","(del) [desde el] número de vuelo (a) [hasta] mi número de DNI","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RHJ1_D","./data/processed/exercises/RHJ1_D_E01.txt","se atreve [a] mentirme sobre la calidad / tardaba más de una hora (para) [en] completar","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"BGL1_D","./data/processed/exercises/BGL1_D_E09.txt","la cuenta del (transmisor) [remitente] para después","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RCF1_D","./data/processed/exercises/RCF1_D_E04.txt","nosotros (somos) [estamos] seguros de que","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"ASM1_D","./data/processed/exercises/ASM1_D_E02.txt","con (respeto) [respecto] a","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"RHO1_D","./data/processed/exercises/RHO1_D_E11.txt","(yo) tuviera la peor experiencia de mi vida","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RHO1_D","./data/processed/exercises/RHO1_D_E07.txt","es (abominable) [inaceptable] que","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RHO1_D","./data/processed/exercises/RHO1_D_E02.txt","recibir comentarios condescendientes y muy poco comprensivos (de) [por parte de] su centro de atención telefónica","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RHO1_D","./data/processed/exercises/RHO1_D_E10.txt","podía acceder [a] mis datos personales","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RHO1_D","./data/processed/exercises/RHO1_D_E15.txt","es importante llamar su atención (a) [sobre] la necesidad de proteger a sus clientes / me alertó [de] que alguien","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CCQ1_D","./data/processed/exercises/CCQ1_D_E12.txt","exijo una compensación correctiva (y) [e] inmediata","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CCQ1_D","./data/processed/exercises/CCQ1_D_E07.txt","que la habitación (fuera) [estuviera] tan desordenada y sucia","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"AWA1_D","./data/processed/exercises/AWA1_D_E12.txt","uno de (estes) [estos] mensajes","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"AWA1_D","./data/processed/exercises/AWA1_D_E01.txt","(se) falta la mitad del inventario","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CAY1_J","./data/processed/exercises/CAY1_J_E10.txt","me encantó (tanto mucho) este encuentro","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"EBM1_J","./data/processed/exercises/EBM1_J_E07.txt","una [buena] idea (buena) / mi (primero) [primer] choque cultural","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"KCP1_J","./data/processed/exercises/KCP1_J_E02.txt","y yo [no] entiendo nada","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"FLJ1_J","./data/processed/exercises/FLJ1_J_E06.txt","(era) [estaba] triste por haber dejado","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"FJA1_J","./data/processed/exercises/FJA1_J_E11.txt","(me lo recuerda) [lo recuerdo] como si fuera ayer","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"FJA1_J","./data/processed/exercises/FJA1_J_E09.txt","vi a Cigri, mi gato y, en (este) [ese] momento","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"NOI1_J","./data/processed/exercises/NOI1_J_E02.txt","en mi tiempo (privado) [libre]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"NOI1_J","./data/processed/exercises/NOI1_J_E13.txt","antes [de] el día","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RNM1_J","./data/processed/exercises/RNM1_J_E13.txt","luces [de] neón","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RNM1_J","./data/processed/exercises/RNM1_J_E08.txt","estaba (confusa) [confundida] por","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RNM1_J","./data/processed/exercises/RNM1_J_E07.txt","(empiezó) [empezó] / (acceptadó) [aceptado] / (instantamente) [instantáneamente] / (amido) [amado]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RNM1_J","./data/processed/exercises/RNM1_J_E11.txt","(yo) probé comida española / (yo) sé que (yo) tenía sentimientos encontrados","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RNM1_J","./data/processed/exercises/RNM1_J_E09.txt","(asíatica) [asiática] / (recomendacion) [recomendación] / (dijó) [dijo] / (alémanes) [alemanes] / (decímos) [decimos] / (ví) [vi]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"EPE1_J","./data/processed/exercises/EPE1_J_E05.txt","(tocé) [toqué]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"PSJ1_J","./data/processed/exercises/PSJ1_J_E05.txt","y (volvía oscuro) [oscurecía] en el parque","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"TSD1_J","./data/processed/exercises/TSD1_J_E11.txt","un acuario muy (largo) [grande]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"TSD1_J","./data/processed/exercises/TSD1_J_E03.txt","mi universidad (en) [de] los Países Bajos / [en] este momento me di cuenta","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"TSD1_J","./data/processed/exercises/TSD1_J_E04.txt","(mí) [mi] día / (mas) [más] cosas / (el) [él] preparaba / (tu) [tú] puedes comer","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"JTS1_J","./data/processed/exercises/JTS1_J_E07.txt","servicio (de) [al] cliente","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"JTS1_J","./data/processed/exercises/JTS1_J_E13.txt","(una) [un] problema / (la) [el] día / (el) [la] situación / (los) [las] personas","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RUE1_I","./data/processed/exercises/RUE1_I_E06.txt","una de las [mayores] críticas (mayores)","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RUE1_I","./data/processed/exercises/RUE1_I_E12.txt","al finalizar (de) este periodo","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RGH1_I","./data/processed/exercises/RGH1_I_E06.txt","nos permite (a) evaluar","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"FMH1_I","./data/processed/exercises/FMH1_I_E12.txt","un equipo (dirigida) [dirigido]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FMH1_I","./data/processed/exercises/FMH1_I_E14.txt","enfermedades (neurologías) [neurológicas]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"FMH1_I","./data/processed/exercises/FMH1_I_E15.txt","(apareció) [se reveló]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"RBI1_I","./data/processed/exercises/RBI1_I_E12.txt","(encontraran) [encontrarán]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RBI1_I","./data/processed/exercises/RBI1_I_E13.txt","(el) [él]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RHK1_I","./data/processed/exercises/RHK1_I_E02.txt","(poste) [publicación]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RHK1_I","./data/processed/exercises/RHK1_I_E13.txt","(soportar) [apoyar]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"IMA1_I","./data/processed/exercises/IMA1_I_E15.txt","¿Cuándo (deberíamos esperar tu llegada para) llegarás a la reunión?","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FEM1_I","./data/processed/exercises/FEM1_I_E11.txt","(màs en màs) [cada vez más] considerada","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FKN1_I","./data/processed/exercises/FKN1_I_E12.txt","es importante que las organizaciones de voluntariado (deben trabajar) [trabajen]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"FLR1_I","./data/processed/exercises/FLR1_I_E11.txt","la capacidad (a) [de] actuar","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FTR1_I","./data/processed/exercises/FTR1_I_E04.txt","(exprimir) [explicar]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FTR1_I","./data/processed/exercises/FTR1_I_E06.txt","(si) [sí] / (vinculo) [vínculo] / (como) [cómo] los personajes / (critica) [crítica]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FTR1_I","./data/processed/exercises/FTR1_I_E14.txt","así [que] es","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FCY1_I","./data/processed/exercises/FCY1_I_E12.txt","Pellicer (desarrolla en) [argumenta] que la inteligencia artificial sería buena","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"FGC2_S","./data/processed/exercises/FGC2_S_E02.txt","Empecé a jugar al fútbol en 2007, en un equipo local, fue muy (rápido) [pronto]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FGC2_S","./data/processed/exercises/FGC2_S_E15.txt","En 2021 (completé) [terminé] la escuela","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FJE1_S","./data/processed/exercises/FJE1_S_E15.txt","(adoptó) [adopté a] un perro que se llama Sparrow","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"GKN1_S","./data/processed/exercises/GKN1_S_E10.txt","nació en Salónica (en) [el] cuatro de (Octubre) [octubre] (en) [de] 2002","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"GKN1_S","./data/processed/exercises/GKN1_S_E07.txt","el (quatro) [cuatro] de octubre / y empezó (Qumíqa) [Química]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"GKN1_S","./data/processed/exercises/GKN1_S_E09.txt","viajó sola por primera vez (en) [a] Italia","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"PBJ1_S","./data/processed/exercises/PBJ1_S_E09.txt","pero (mudamos atrás) [volvimos]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"TCW1_S","./data/processed/exercises/TCW1_S_E15.txt","espero volverme (la) [una] persona","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"TCW1_S","./data/processed/exercises/TCW1_S_E13.txt","espero volverme (una gente útil) [una persona útil]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"PNA1_S","./data/processed/exercises/PNA1_S_E10.txt","Nací en enero (en) [de] 2004","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"PNA1_S","./data/processed/exercises/PNA1_S_E09.txt","descubrí que (el) Papá Noel no existe","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"AKA1_S","./data/processed/exercises/AKA1_S_E05.txt","en (una) [un] hospital / la escuela (secundario) [secundaria]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"AKA1_S","./data/processed/exercises/AKA1_S_E08.txt","mi (tercero) [tercer] cumpleaños","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"AHJ1_S","./data/processed/exercises/AHJ1_S_E12.txt","(obtuve) [hice] una amiga","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"GMO1_S","./data/processed/exercises/GMO1_S_E01.txt","sobre (mi) [mí] mismo / porque (el) (él) iba","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"CGS1_S","./data/processed/exercises/CGS1_S_E04.txt","(tambien) [también] / (proximos) [próximos]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"CGS1_S","./data/processed/exercises/CGS1_S_E05.txt","(escuala) [escuela] / (secondaria) [secundaria] / (felizidad) [felicidad] / (differentes) [diferentes] / mi (compleaños) [cumpleaños]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"CGS1_S","./data/processed/exercises/CGS1_S_E15.txt","estoy (en) [de] intercambio","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"CMJ1_S","./data/processed/exercises/CMJ1_S_E14.txt","allí (comí) [probé] comida deliciosa","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"CZY1_S","./data/processed/exercises/CZY1_S_E14.txt","(emprezé) [empecé]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"EPA1_C","./data/processed/exercises/EPA1_C_E13.txt","si seguía haciendo eso la iban a (cambiar de) [echar del] piso","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"ERA1_C","./data/processed/exercises/ERA1_C_E02.txt","(scolares) [académicos] / (essential) [esencial]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"BSC1_C","./data/processed/exercises/BSC1_C_E09.txt","en la (gráfica) [imprenta] del barrio","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"IDE1_C","./data/processed/exercises/IDE1_C_E14.txt","con otras tres (niños) [personas]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"IDE1_C","./data/processed/exercises/IDE1_C_E06.txt","la gente que vive allí (debe) [deben] mantener el piso en buenas condiciones","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"IMM1_C","./data/processed/exercises/IMM1_C_E08.txt","y afortunadamente (yo) he conseguido / por qué (ellas) estaban tan enfadadas","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"IMM1_C","./data/processed/exercises/IMM1_C_E10.txt","por qué estaban tan enfadadas (la una con la otra)","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"ABA1_C","./data/processed/exercises/ABA1_C_E13.txt","un proyecto en grupo que valía [el] 55% de la nota final","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"ABA1_C","./data/processed/exercises/ABA1_C_E05.txt","(occurió) [ocurrió] / (fonciona) [funciona] / (residence) [residencia]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"LSR1_C","./data/processed/exercises/LSR1_C_E08.txt","(acquí) [aquí]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"BNS1_C","./data/processed/exercises/BNS1_C_E03.txt","(ella) viene de un país cálido / (ella) tiene la costumbre de ducharse / (ella) tuvo una discusión","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"BNS1_C","./data/processed/exercises/BNS1_C_E09.txt","en (esta manera) [este sentido] no somos iguales","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RWA1_D","./data/processed/exercises/RWA1_D_E10.txt","ni siquiera tuvo la decencia de explicarme (porque) [por qué] había sucedido","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RWA1_D","./data/processed/exercises/RWA1_D_E03.txt","cuando (intente) [intenté] / me (trato) [trató] / (empeoro) [empeoró] / me (toco) [tocó] / (si) [sí] / (remplazaran) [remplazarán]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RSA1_D","./data/processed/exercises/RSA1_D_E13.txt","cerca (a) [de] Escocia","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RBC1_D","./data/processed/exercises/RBC1_D_E02.txt","la autenticación (en dos factores) [de doble factor]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"RBD1_D","./data/processed/exercises/RBD1_D_E07.txt","después de (intercambiando) [intercambiarnos] mensajes","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RBD1_D","./data/processed/exercises/RBD1_D_E04.txt","(edicion) [edición] / (tomense) [tómense]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RKD1_D","./data/processed/exercises/RKD1_D_E12.txt","fingiendo ser (mí) [yo]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"RKD1_D","./data/processed/exercises/RKD1_D_E01.txt","(mi) [mí]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"RKD1_D","./data/processed/exercises/RKD1_D_E06.txt","(y) [e] imagínense","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"RBE1_D","./data/processed/exercises/RBE1_D_E04.txt","precauciones (sobre) [ante] estafas","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RBE1_D","./data/processed/exercises/RBE1_D_E05.txt","les hace (olvidar) [olvidarse] de tomar precauciones","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RBE1_D","./data/processed/exercises/RBE1_D_E03.txt","con (respeto) [respecto] a","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FTE1_D","./data/processed/exercises/FTE1_D_E07.txt","acalarar [lo] que no he comprendido","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"FTE1_D","./data/processed/exercises/FTE1_D_E03.txt","su servicio al cliente, (quien ayudó a nadie) [que no ayudó a nadie]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"BGE1_D","./data/processed/exercises/BGE1_D_E13.txt","hay (""peer"" evaluación) [revisión por pares]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RME1_D","./data/processed/exercises/RME1_D_E14.txt","mi ropa (apareció) [me fue entregada] rápidamente","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RME1_D","./data/processed/exercises/RME1_D_E12.txt","le escribo (porqué) [porque]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RWF1_D","./data/processed/exercises/RWF1_D_E04.txt","tiene la obligación de protegerlos contra (bulos como este) [estafas como esta]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"CDG1_D","./data/processed/exercises/CDG1_D_E07.txt","me ayuda mucho a buscar (informaciones) [información]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"ROG1_D","./data/processed/exercises/ROG1_D_E13.txt","para el español ya hay (muchos lugares de confianza a los) [muchas fuentes fiables a las] que acudir","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RPG1_D","./data/processed/exercises/RPG1_D_E09.txt","al entrar [en] el piso","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"ABJ1_D","./data/processed/exercises/ABJ1_D_E06.txt","en cuanto (en) [a] sus conocimientos lingüísticos","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"CPJ1_D","./data/processed/exercises/CPJ1_D_E03.txt","he obtenido el (DELE B2) certificado [DELE de nivel B2]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"CPJ1_D","./data/processed/exercises/CPJ1_D_E06.txt","a través de varios exámenes y (quiz) [pruebas]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RHJ1_D","./data/processed/exercises/RHJ1_D_E15.txt","porque he (llevado) [pasado] el verano entero","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RHJ1_D","./data/processed/exercises/RHJ1_D_E12.txt","trabajar (virtualmente) [en remoto]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"BGL1_D","./data/processed/exercises/BGL1_D_E13.txt","decidió (darle) [enviarle] el dinero","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
"RDL1_D","./data/processed/exercises/RDL1_D_E14.txt","(ademas) [además]","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"ASM1_D","./data/processed/exercises/ASM1_D_E11.txt","el portátil [se] apagó","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",0,1
"RHO1_D","./data/processed/exercises/RHO1_D_E02.txt","recibir comentarios condescendientes y muy poco comprensivos (de) [por parte de] su centro de atención telefónica","LIL","motivation","learner_response","learner_response","interesting_content","original","rater_2",1,0
