participant_ID,text_file,error,rater_1,rater_2
FLR1_I,./data/processed/exercises/FLR1_I_E15.txt,influir (a su nivel) [dentro de sus posibilidades],paraphrastic flexibility,paraphrastic flexibility
FMH1_I,./data/processed/exercises/FMH1_I_E01.txt,(ser tocados por) [ser víctimas de] un terremoto,paraphrastic flexibility,paraphrastic flexibility
FMH1_I,./data/processed/exercises/FMH1_I_E02.txt,(neurocientificos) [neurocientíficos],conceptual organization,conceptual organization
FMH1_I,./data/processed/exercises/FMH1_I_E03.txt,dejar [de] temblar,"collocational control, productive use of targets","collocational control, productive use of targets"
FMH1_I,./data/processed/exercises/FMH1_I_E04.txt,(este) [ese] trágico mes de marzo del año 2011,contextual retrieval,contextual retrieval
FMH1_I,./data/processed/exercises/FMH1_I_E05.txt,a nivel [tanto] humano como material,productive use of targets,productive use of targets
FMH1_I,./data/processed/exercises/FMH1_I_E06.txt,la región (del) [de] Tohoku,productive use of targets,productive use of targets
FMH1_I,./data/processed/exercises/FMH1_I_E07.txt,(estudió) [estudio],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
FMH1_I,./data/processed/exercises/FMH1_I_E08.txt,en la (áerea) [área] que está,productive use of targets,productive use of targets
FMH1_I,./data/processed/exercises/FMH1_I_E09.txt,el país tiene como desventaja (de) estar sujeto,productive use of targets,productive use of targets
FMH1_I,./data/processed/exercises/FMH1_I_E10.txt,destruyendo todo (en su camino) [a su paso],productive use of targets,productive use of targets
FMH1_I,./data/processed/exercises/FMH1_I_E11.txt,(mostrar) [demostrar],"productive use of targets, paraphrastic flexibility","productive use of targets, paraphrastic flexibility"
FMH1_I,./data/processed/exercises/FMH1_I_E12.txt,un equipo (dirigida) [dirigido],paraphrastic flexibility,productive use of targets
FMH1_I,./data/processed/exercises/FMH1_I_E13.txt,(varias experiencias) [varios experimentos],productive use of targets,productive use of targets
FMH1_I,./data/processed/exercises/FMH1_I_E14.txt,enfermedades (neurologías) [neurológicas],collocational control,collocational control
FMH1_I,./data/processed/exercises/FMH1_I_E15.txt,(apareció) [se reveló],productive use of targets,productive use of targets
FTE1_D,./data/processed/exercises/FTE1_D_E01.txt,me permite (tener) [encontrar] más información,contextual retrieval,contextual retrieval
FTE1_D,./data/processed/exercises/FTE1_D_E02.txt,(que) [qué] buena broma,"meaning and sense elaboration, conceptual organization","meaning and sense elaboration, conceptual organization"
FTE1_D,./data/processed/exercises/FTE1_D_E03.txt,"su servicio al cliente, (quien ayudó a nadie) [que no ayudó a nadie]",paraphrastic flexibility,paraphrastic flexibility
FTE1_D,./data/processed/exercises/FTE1_D_E04.txt,un pedido realizado en su sitio [web],"pragmatic appropriateness, meaning and sense elaboration","meaning and sense elaboration, conceptual organization"
FTE1_D,./data/processed/exercises/FTE1_D_E05.txt,(ademas) [además] / (inglès) [inglés],conceptual organization,contextual retrieval
FTE1_D,./data/processed/exercises/FTE1_D_E06.txt,contacté tantas veces [a] su servicio / contacté [a] una asociación de consumidores,contextual retrieval,contextual retrieval
FTE1_D,./data/processed/exercises/FTE1_D_E07.txt,acalarar [lo] que no he comprendido,paraphrastic flexibility,paraphrastic flexibility
FTE1_D,./data/processed/exercises/FTE1_D_E08.txt,(linguisticas) [lingüísticas],contextual retrieval,contextual retrieval
FTE1_D,./data/processed/exercises/FTE1_D_E09.txt,"descubrí, (al) [en] lugar del producto, tres manzanas",contextual retrieval,contextual retrieval
FTE1_D,./data/processed/exercises/FTE1_D_E10.txt,"sin embargo, (abriendo) [al abrir] el paquete","paraphrastic flexibility, productive use of targets",paraphrastic flexibility
FTE1_D,./data/processed/exercises/FTE1_D_E11.txt,(presenté) [interpuse] una denuncia,conceptual organization,conceptual organization
FTE1_D,./data/processed/exercises/FTE1_D_E12.txt,me permite tener (más informaciones) [más información],productive use of targets,contextual retrieval
FTE1_D,./data/processed/exercises/FTE1_D_E13.txt,practicar (hablar) [la interacción oral] con nativos,collocational control,collocational control
FTE1_D,./data/processed/exercises/FTE1_D_E14.txt,1299€ [se] fueron al bolsillo de otra persona,meaning and sense elaboration,meaning and sense elaboration
FTE1_D,./data/processed/exercises/FTE1_D_E15.txt,servicio [al] cliente,productive use of targets,productive use of targets
FTR1_I,./data/processed/exercises/FTR1_I_E01.txt,sensibilizar [a] la población,"collocational control, productive use of targets","collocational control, productive use of targets"
FTR1_I,./data/processed/exercises/FTR1_I_E02.txt,(super diferentes) [superdiferentes],"conceptual organization, productive use of targets","conceptual organization, productive use of targets"
FTR1_I,./data/processed/exercises/FTR1_I_E03.txt,palabras (claves) [clave],contextual retrieval,contextual retrieval
FTR1_I,./data/processed/exercises/FTR1_I_E04.txt,(exprimir) [explicar],productive use of targets,productive use of targets
FTR1_I,./data/processed/exercises/FTR1_I_E05.txt,un tema sensible y poco (inesperada) [inesperado] / (la pequeña) [el pequeño] video (incluida) [incluido],conceptual organization,conceptual organization
FTR1_I,./data/processed/exercises/FTR1_I_E06.txt,(si) [sí] / (vinculo) [vínculo] / (como) [cómo] los personajes / (critica) [crítica],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
FTR1_I,./data/processed/exercises/FTR1_I_E07.txt,(del) [de lo] primitivo y (del) [de lo] eterno,contextual retrieval,contextual retrieval
FTR1_I,./data/processed/exercises/FTR1_I_E08.txt,"en la vida me (gusta) [gustan] la moda, la fotografía, los deportes y los viajes",productive use of targets,productive use of targets
FTR1_I,./data/processed/exercises/FTR1_I_E09.txt,tengo (una) cierta facilidad para expresarme / la misma línea psicológica (con) [que] el estilo,contextual retrieval,contextual retrieval
FTR1_I,./data/processed/exercises/FTR1_I_E10.txt,es necesario (de) releerlo bien / referencias (en) [a] los clásicos / la relación del individuo (a) [con] el universo,productive use of targets,productive use of targets
FTR1_I,./data/processed/exercises/FTR1_I_E11.txt,(son) [están] vinculados,productive use of targets,productive use of targets
FTR1_I,./data/processed/exercises/FTR1_I_E12.txt,(vigilar) [cuidar],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
FTR1_I,./data/processed/exercises/FTR1_I_E13.txt,(relevar) [revelar],contextual retrieval,contextual retrieval
FTR1_I,./data/processed/exercises/FTR1_I_E14.txt,así [que] es,contextual retrieval,contextual retrieval
FTR1_I,./data/processed/exercises/FTR1_I_E15.txt,(similaritud) [similitud],paraphrastic flexibility,"contextual retrieval, productive use of targets"
GKN1_S,./data/processed/exercises/GKN1_S_E01.txt,nació en (Thessaloniki) [Tesalónica/Salónica] / (Napoli) [Nápoles] / y empezó a estudiar Química en (Aristotel Universidad de Thessaloniki) [la Universidad Aristóteles de Salónica] / estudió durante un año en (Ioannia Universidad) [en la Universidad de Ioánina],"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
GKN1_S,./data/processed/exercises/GKN1_S_E02.txt,terminó (sus) [su] escuela secundaria / en (sus) [su] ciudad,paraphrastic flexibility,paraphrastic flexibility
GKN1_S,./data/processed/exercises/GKN1_S_E03.txt,(viajo) [viajó],"meaning and sense elaboration, productive use of targets",meaning and sense elaboration
GKN1_S,./data/processed/exercises/GKN1_S_E04.txt,como (líder de grupo) [monitora],"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
GKN1_S,./data/processed/exercises/GKN1_S_E05.txt,(una baile competición) [una competición de baile] / clases de (oriental) baile [oriental],productive use of targets,productive use of targets
GKN1_S,./data/processed/exercises/GKN1_S_E06.txt,estudió durante (uno) [un] año en la Universidad de Ioánina,productive use of targets,productive use of targets
GKN1_S,./data/processed/exercises/GKN1_S_E07.txt,el (quatro) [cuatro] de octubre / y empezó (Qumíqa) [Química],contextual retrieval,contextual retrieval
GKN1_S,./data/processed/exercises/GKN1_S_E08.txt,y empezó [a estudiar] Química en la Universidad Aristóteles de Salónica (estudiar) en 2022,meaning and sense elaboration,meaning and sense elaboration
GKN1_S,./data/processed/exercises/GKN1_S_E09.txt,viajó sola por primera vez (en) [a] Italia,productive use of targets,productive use of targets
GKN1_S,./data/processed/exercises/GKN1_S_E10.txt,nació en Salónica (en) [el] cuatro de (Octubre) [octubre] (en) [de] 2002,"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
GKN1_S,./data/processed/exercises/GKN1_S_E11.txt,(desde) hace 10 meses participó en una competición de baile,contextual retrieval,contextual retrieval
GKN1_S,./data/processed/exercises/GKN1_S_E12.txt,como (lider) [líder] de grupo / (certificadó) [certificado] / (aleman) [alemán],conceptual organization,conceptual organization
GKN1_S,./data/processed/exercises/GKN1_S_E13.txt,En 2016 [obtuvo el] certificado de inglés (C2) de nivel [C2] / [el] certificado de alemán (B2) de nivel [B2],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
GKN1_S,./data/processed/exercises/GKN1_S_E14.txt,(simulatáneamente) [simultáneamente],"collocational control, meaning and sense elaboration","collocational control, meaning and sense elaboration"
GKN1_S,./data/processed/exercises/GKN1_S_E15.txt,(Inglés) [inglés] / (Aleman) [alemán],productive use of targets,productive use of targets
GMO1_S,./data/processed/exercises/GMO1_S_E01.txt,sobre (mi) [mí] mismo / porque (el) (él) iba,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
GMO1_S,./data/processed/exercises/GMO1_S_E02.txt,por (exemplo) [ejemplo],"meaning and sense elaboration, collocational control","meaning and sense elaboration, collocational control"
GMO1_S,./data/processed/exercises/GMO1_S_E03.txt,en (la central) [el centro] de la ciudad de Atenas,"meaning and sense elaboration, contextual retrieval, productive use of targets","meaning and sense elaboration, contextual retrieval, productive use of targets"
GMO1_S,./data/processed/exercises/GMO1_S_E04.txt,(biografia) [biografía] / (electronicos) [electrónicos] / (futbol) [fútbol] / (fué) [fue] / (proximos) [próximos] / (tia) [tía] / (dificil) [difícil],conceptual organization,conceptual organization
GMO1_S,./data/processed/exercises/GMO1_S_E05.txt,"dos gatos, una naranja y (un) [el otro] negro",contextual retrieval,contextual retrieval
GMO1_S,./data/processed/exercises/GMO1_S_E06.txt,no puedo recordar (a) muchas cosas,contextual retrieval,contextual retrieval
GMO1_S,./data/processed/exercises/GMO1_S_E07.txt,"en (este) [ese] momento, era la mejor persona",paraphrastic flexibility,paraphrastic flexibility
GMO1_S,./data/processed/exercises/GMO1_S_E08.txt,(tuve el mejor tiempo del mundo) [pasé el mejor momento de mi vida],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
GMO1_S,./data/processed/exercises/GMO1_S_E09.txt,desde (a) los 18,contextual retrieval,contextual retrieval
GMO1_S,./data/processed/exercises/GMO1_S_E10.txt,por un (program) [programa de] intercambio,collocational control,collocational control
GMO1_S,./data/processed/exercises/GMO1_S_E11.txt,la escuela (primera) [primaria],contextual retrieval,contextual retrieval
GMO1_S,./data/processed/exercises/GMO1_S_E12.txt,y mi [mejor] amigo (mejor) / la [mejor] persona (mejor),productive use of targets,productive use of targets
GMO1_S,./data/processed/exercises/GMO1_S_E13.txt,él iba (en) [a] una escuela diferente / estoy en Pamplona en España (para) [por] 4 meses,productive use of targets,productive use of targets
GMO1_S,./data/processed/exercises/GMO1_S_E14.txt,los años (próximos) [siguientes] fueron,meaning and sense elaboration,meaning and sense elaboration
GMO1_S,./data/processed/exercises/GMO1_S_E15.txt,puedo recordar (muchas) [mucho] sobre mí mismo,contextual retrieval,contextual retrieval
IDE1_C,./data/processed/exercises/IDE1_C_E01.txt,(esta) [está] / (mas) [más] / (mi) [mí],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
IDE1_C,./data/processed/exercises/IDE1_C_E02.txt,(contracto) [contrato],"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
IDE1_C,./data/processed/exercises/IDE1_C_E03.txt,con [otras] tres (otras) personas,"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
IDE1_C,./data/processed/exercises/IDE1_C_E04.txt,las clases son muy (intensivas) [intensas] aquí en la Universidad de Navarra,productive use of targets,productive use of targets
IDE1_C,./data/processed/exercises/IDE1_C_E05.txt,espero que todo vaya bien (con usted),"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
IDE1_C,./data/processed/exercises/IDE1_C_E06.txt,la gente que vive allí (debe) [deben] mantener el piso en buenas condiciones,paraphrastic flexibility,paraphrastic flexibility
IDE1_C,./data/processed/exercises/IDE1_C_E07.txt,(consequencias) [consecuencias],contextual retrieval,conceptual organization
IDE1_C,./data/processed/exercises/IDE1_C_E08.txt,limpiar (detrás de) [lo que ensucian] mis compañeros / mantener el piso en (una buena condición) [buenas condiciones],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
IDE1_C,./data/processed/exercises/IDE1_C_E09.txt,(simpaticos) [simpáticos] / (unico) [único] / (dia) [día] / (domesticas) [domésticas] / (aqui) [aquí],conceptual organization,conceptual organization
IDE1_C,./data/processed/exercises/IDE1_C_E10.txt,si hay consecuencias (de no hacer nada de ayuda) [por no ser de utilidad] en el apartamento,"meaning and sense elaboration, collocational control","meaning and sense elaboration, collocational control"
IDE1_C,./data/processed/exercises/IDE1_C_E11.txt,solo quiero ser responsable (para) [de] mí misma,productive use of targets,productive use of targets
IDE1_C,./data/processed/exercises/IDE1_C_E12.txt,(frego) [friego],"conceptual organization, meaning and sense elaboration","conceptual organization, meaning and sense elaboration"
IDE1_C,./data/processed/exercises/IDE1_C_E13.txt,la que (hace cada cosa) [se encarga de todo] en este apartamento,meaning and sense elaboration,meaning and sense elaboration
IDE1_C,./data/processed/exercises/IDE1_C_E14.txt,con otras tres (niños) [personas],contextual retrieval,contextual retrieval
IDE1_C,./data/processed/exercises/IDE1_C_E15.txt,tengo muchos deberes y proyectos (para) [que] entregar,"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
ILA1_I,./data/processed/exercises/ILA1_I_E01.txt,cuando empecé la universidad me mudé (en) [a] Siena para estudiar idiomas / Me gustaría pensar (a) [en] esta asignatura como si fuera,productive use of targets,productive use of targets
ILA1_I,./data/processed/exercises/ILA1_I_E02.txt,ahora estoy en el (tercero) [tercer] y último año de Mediación Lingüística,productive use of targets,"meaning and sense elaboration, productive use of targets"
ILA1_I,./data/processed/exercises/ILA1_I_E03.txt,aprender (como) [cómo] hacer una traducción,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
ILA1_I,./data/processed/exercises/ILA1_I_E04.txt,punto de (partido) [partida],contextual retrieval,contextual retrieval
ILA1_I,./data/processed/exercises/ILA1_I_E05.txt,La IA puede analizar datos personales de salud y actividad física para ofrecer recomendaciones de entreno personalizadas (sino también) [y] consejos sobre nutrición y prevención de lesiones.,"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
ILA1_I,./data/processed/exercises/ILA1_I_E06.txt,"[Además, ] Este curso me ayudó (también) a relacionarme mejor con la lengua en general también en un sentido discursivo, comunicativo y oral también.",paraphrastic flexibility,paraphrastic flexibility
ILA1_I,./data/processed/exercises/ILA1_I_E07.txt,Mi objetivo es lograr hablar y hacer (dibujos) [esquemas] sobre temas importantes de la literatura más fluidamente.,productive use of targets,productive use of targets
ILA1_I,./data/processed/exercises/ILA1_I_E08.txt,Es el lugar donde yo (nacì) [nací],conceptual organization,conceptual organization
ILA1_I,./data/processed/exercises/ILA1_I_E09.txt,Una traducción y también (una) [un] análisis (crítica) [crítico] de los textos que tratamos,conceptual organization,conceptual organization
ILA1_I,./data/processed/exercises/ILA1_I_E10.txt,Me defino como una persona muy tímida pero al mismo tiempo muy (solar) [alegre],productive use of targets,productive use of targets
ILA1_I,./data/processed/exercises/ILA1_I_E11.txt,"Ver cómo los autores españoles desarrollan sus pensamientos, como (lo) [los] ponen por escrito",paraphrastic flexibility,paraphrastic flexibility
ILA1_I,./data/processed/exercises/ILA1_I_E12.txt,"Ver cómo los autores españoles desarrollan sus (pensamiento) [pensamientos], como los ponen por escrito",contextual retrieval,contextual retrieval
ILA1_I,./data/processed/exercises/ILA1_I_E13.txt,Una (apoplejía) [conmoción] que me vio crecer desde todos los puntos de vista,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
ILA1_I,./data/processed/exercises/ILA1_I_E14.txt,"Puede ser también una imagen simple, una publicidad sin (escritas) [escritos] y sin palabras",productive use of targets,productive use of targets
ILA1_I,./data/processed/exercises/ILA1_I_E15.txt,Me defino [como] una persona muy tímida,"contextual retrieval, paraphrastic flexibility",contextual retrieval
IMA1_I,./data/processed/exercises/IMA1_I_E01.txt,la educación (de) tanto [de] los niños como [de] los adolescentes,productive use of targets,productive use of targets
IMA1_I,./data/processed/exercises/IMA1_I_E02.txt,un nivel (donde) [con el que] puedo expresarme muy bien,contextual retrieval,contextual retrieval
IMA1_I,./data/processed/exercises/IMA1_I_E03.txt,(mientras que) [aunque],"productive use of targets, paraphrastic flexibility","productive use of targets, paraphrastic flexibility"
IMA1_I,./data/processed/exercises/IMA1_I_E04.txt,(porqué) [por qué],meaning and sense elaboration,meaning and sense elaboration
IMA1_I,./data/processed/exercises/IMA1_I_E05.txt,en (varios) [varias] formas,conceptual organization,conceptual organization
IMA1_I,./data/processed/exercises/IMA1_I_E06.txt,(sólo) [solo],meaning and sense elaboration,meaning and sense elaboration
IMA1_I,./data/processed/exercises/IMA1_I_E07.txt,estudiando (a) [en] Newcastle,"contextual retrieval, meaning and sense elaboration","meaning and sense elaboration, productive use of targets"
IMA1_I,./data/processed/exercises/IMA1_I_E08.txt,permitiéndonos (a) ver,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
IMA1_I,./data/processed/exercises/IMA1_I_E09.txt,(es) [está] distorsionada,productive use of targets,productive use of targets
IMA1_I,./data/processed/exercises/IMA1_I_E10.txt,he (estudio) [estudiado],collocational control,collocational control
IMA1_I,./data/processed/exercises/IMA1_I_E11.txt,no es necesario demostrar que una novela es (correcto) [correcta] ni (revisado) [revisada] por pares ni (verificado) [verificada] / el uso está (relacionada) [relacionado],paraphrastic flexibility,paraphrastic flexibility
IMA1_I,./data/processed/exercises/IMA1_I_E12.txt,(crimines) [crímenes],contextual retrieval,contextual retrieval
IMA1_I,./data/processed/exercises/IMA1_I_E13.txt,en cuanto (el) [al] español,contextual retrieval,contextual retrieval
IMA1_I,./data/processed/exercises/IMA1_I_E14.txt,(el autor) [la autora],conceptual organization,conceptual organization
IMA1_I,./data/processed/exercises/IMA1_I_E15.txt,¿Cuándo (deberíamos esperar tu llegada para) llegarás a la reunión?,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
IMM1_C,./data/processed/exercises/IMM1_C_E01.txt,para (mi) [mí],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
IMM1_C,./data/processed/exercises/IMM1_C_E02.txt,estoy aquí desde [hace] dos meses,contextual retrieval,contextual retrieval
IMM1_C,./data/processed/exercises/IMM1_C_E03.txt,no quería (recibir una) [sacar] mala nota,collocational control,collocational control
IMM1_C,./data/processed/exercises/IMM1_C_E04.txt,les pregunté lo que estaba pasando y (porque) [por qué] estaban tan enfadadas,meaning and sense elaboration,meaning and sense elaboration
IMM1_C,./data/processed/exercises/IMM1_C_E05.txt,(queriamos) [queríamos] / (dia) [día] / (seguia) [seguía] / (proposito) [propósito],conceptual organization,conceptual organization
IMM1_C,./data/processed/exercises/IMM1_C_E06.txt,hablé antes con las dos juntas y después (sola) [solo] con Amaia,meaning and sense elaboration,meaning and sense elaboration
IMM1_C,./data/processed/exercises/IMM1_C_E07.txt,(encontré delante de la clase a Amaia y Ana que se estaban peleando) [vi que Amaia y Ana se estaban peleando delante de la clase],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
IMM1_C,./data/processed/exercises/IMM1_C_E08.txt,y afortunadamente (yo) he conseguido / por qué (ellas) estaban tan enfadadas,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
IMM1_C,./data/processed/exercises/IMM1_C_E09.txt,"y que, (para mí) [en mi opinión], usted tenía que saber","paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
IMM1_C,./data/processed/exercises/IMM1_C_E10.txt,por qué estaban tan enfadadas (la una con la otra),paraphrastic flexibility,paraphrastic flexibility
IMM1_C,./data/processed/exercises/IMM1_C_E11.txt,entender [a] ambas partes de la situación,contextual retrieval,contextual retrieval
IMM1_C,./data/processed/exercises/IMM1_C_E12.txt,y les pusiera (una nota) [un cero] a las dos,"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
IMM1_C,./data/processed/exercises/IMM1_C_E13.txt,"he conseguido conocer a muchas personas (y) [, entre ellas] estudiantes[,] de Pamplona",paraphrastic flexibility,paraphrastic flexibility
IMM1_C,./data/processed/exercises/IMM1_C_E14.txt,"(mientras estaba yendo a clase) [al llegar a la universidad, ] vi que Amaia y Ana se estaban peleando delante de la clase",productive use of targets,productive use of targets
IMM1_C,./data/processed/exercises/IMM1_C_E15.txt,discutimos (sobre) algunos detalles,meaning and sense elaboration,meaning and sense elaboration
JTS1_J,./data/processed/exercises/JTS1_J_E01.txt,me dijo que nadie (confirma) [comprueba] el tamaño de las maletas,contextual retrieval,contextual retrieval
JTS1_J,./data/processed/exercises/JTS1_J_E02.txt,decidieron (para) ir en coche,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
JTS1_J,./data/processed/exercises/JTS1_J_E03.txt,me invitó (en) [a] ese viaje,"collocational control, productive use of targets","contextual retrieval, productive use of targets"
JTS1_J,./data/processed/exercises/JTS1_J_E04.txt,en tres (gran) [grandes] coches,productive use of targets,productive use of targets
JTS1_J,./data/processed/exercises/JTS1_J_E05.txt,y me invitó a (este) [ese] viaje,paraphrastic flexibility,paraphrastic flexibility
JTS1_J,./data/processed/exercises/JTS1_J_E06.txt,(ingles) [inglés],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
JTS1_J,./data/processed/exercises/JTS1_J_E07.txt,servicio (de) [al] cliente,"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
JTS1_J,./data/processed/exercises/JTS1_J_E08.txt,decidí ir a la estación al (próximo) [siguiente] día,meaning and sense elaboration,meaning and sense elaboration
JTS1_J,./data/processed/exercises/JTS1_J_E09.txt,había [otras] doce (otros) personas en la misma situación,"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
JTS1_J,./data/processed/exercises/JTS1_J_E10.txt,(proxima) [próxima] / (dijó) [dijo] / (alli) [allí],conceptual organization,conceptual organization
JTS1_J,./data/processed/exercises/JTS1_J_E11.txt,(pamplona) [Pamplona],productive use of targets,productive use of targets
JTS1_J,./data/processed/exercises/JTS1_J_E12.txt,preguntar sobre (mis equipajes) [mi equipaje],productive use of targets,productive use of targets
JTS1_J,./data/processed/exercises/JTS1_J_E13.txt,(una) [un] problema / (la) [el] día / (el) [la] situación / (los) [las] personas,conceptual organization,conceptual organization
JTS1_J,./data/processed/exercises/JTS1_J_E14.txt,fui antes de (desayunarme) [desayunar],meaning and sense elaboration,meaning and sense elaboration
JTS1_J,./data/processed/exercises/JTS1_J_E15.txt,cuando estaba hablando (en) [con] el servicio al cliente / el límite (para) [de] mi billete de tren,productive use of targets,productive use of targets
KCP1_J,./data/processed/exercises/KCP1_J_E01.txt,yo (luchando) [esforzándome] para aprender mejor,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
KCP1_J,./data/processed/exercises/KCP1_J_E02.txt,y yo [no] entiendo nada,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
KCP1_J,./data/processed/exercises/KCP1_J_E03.txt,una gran fiesta (en) [de] la Iglesia Católica / la gente (en) [de] Almería,contextual retrieval,contextual retrieval
KCP1_J,./data/processed/exercises/KCP1_J_E04.txt,(Almerienses) [almerienses],productive use of targets,productive use of targets
KCP1_J,./data/processed/exercises/KCP1_J_E05.txt,(tenia) [tenía] una idea,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
KCP1_J,./data/processed/exercises/KCP1_J_E06.txt,en (medio) [plena] noche,conceptual organization,"conceptual organization, productive use of targets"
KCP1_J,./data/processed/exercises/KCP1_J_E07.txt,la gente de Almería (son muy amables) [es muy amable] / la gente (llevaban) [llevaba] ropas negras,paraphrastic flexibility,contextual retrieval
KCP1_J,./data/processed/exercises/KCP1_J_E08.txt,(hasta cuando) [desde que] llegué a Pamplona,productive use of targets,productive use of targets
KCP1_J,./data/processed/exercises/KCP1_J_E09.txt,descubrí más (que) [de] dos cosas que nunca olvidaré,contextual retrieval,contextual retrieval
KCP1_J,./data/processed/exercises/KCP1_J_E10.txt,(el) [la] Pascua / (el) [la] fiesta / (cortos) [cortas] frases / (la) [el] acento / (el) [la] estatua / (los) [las] canciones,conceptual organization,contextual retrieval
KCP1_J,./data/processed/exercises/KCP1_J_E11.txt,tenían (sola) [solo] una alternativa,meaning and sense elaboration,meaning and sense elaboration
KCP1_J,./data/processed/exercises/KCP1_J_E12.txt,(Catolica) [Católica] / (Almeria) [Almería] / (Cordoba) [Córdoba] / (jovenes) [jóvenes] / (dias) [días] / (Maria) [María] / (musica) [música] / (asístir) [asistir],conceptual organization,conceptual organization
KCP1_J,./data/processed/exercises/KCP1_J_E13.txt,(proceciones) [procesiones] / (astatue) [estatua],paraphrastic flexibility,paraphrastic flexibility
KCP1_J,./data/processed/exercises/KCP1_J_E14.txt,oportunidad (para) [de] celebrar / viniendo (en) [a] nuestra casa / llegué (en) [a] Pamplona,productive use of targets,"meaning and sense elaboration, productive use of targets"
KCP1_J,./data/processed/exercises/KCP1_J_E15.txt,es una (grande) [gran] fiesta,productive use of targets,productive use of targets
LSR1_C,./data/processed/exercises/LSR1_C_E01.txt,(cama) [habitación],productive use of targets,productive use of targets
LSR1_C,./data/processed/exercises/LSR1_C_E02.txt,[en mi habitación no había] ninguna de esas cosas (estaba presente en la habitación),"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
LSR1_C,./data/processed/exercises/LSR1_C_E03.txt,me (paso) [pasó] / explico) [explicó] / (acepto) [aceptó],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
LSR1_C,./data/processed/exercises/LSR1_C_E04.txt,es una falta de respeto (de) [a] los estudiantes,productive use of targets,productive use of targets
LSR1_C,./data/processed/exercises/LSR1_C_E05.txt,(lo que no es el caso para) [a diferencia de] la residencia,contextual retrieval,contextual retrieval
LSR1_C,./data/processed/exercises/LSR1_C_E06.txt,ninguna de esas cosas (estaban) [estaba] presente,paraphrastic flexibility,"paraphrastic flexibility, meaning and sense elaboration"
LSR1_C,./data/processed/exercises/LSR1_C_E07.txt,(tuvé) [tuve] / (residencía) [residencia] / (principió) [principio] / (habia) [había] / (sitió) [sitio] / (télevisión) [televisión] / (llegue) [llegué],conceptual organization,conceptual organization
LSR1_C,./data/processed/exercises/LSR1_C_E08.txt,(acquí) [aquí],contextual retrieval,contextual retrieval
LSR1_C,./data/processed/exercises/LSR1_C_E09.txt,mi dinero [de] el primer mes,productive use of targets,productive use of targets
LSR1_C,./data/processed/exercises/LSR1_C_E10.txt,en (el sitio de internet) [la página web],"pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
LSR1_C,./data/processed/exercises/LSR1_C_E11.txt,por los (daños) [inconvenientes],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
LSR1_C,./data/processed/exercises/LSR1_C_E12.txt,tenía miedo [de] que,contextual retrieval,contextual retrieval
