participant_ID,text_file,error,recall
EPA1_C,./data/processed/exercises/EPA1_C_E10.txt,"entonces, la (próxima) [siguiente] vez que vino a limpiar / la (próxima) [siguiente] vez que cociné",0
ERA1_C,./data/processed/exercises/ERA1_C_E11.txt,Ojalá este semestre [te] esté yendo bien (contigo),0
ERA1_C,./data/processed/exercises/ERA1_C_E09.txt,(ultimo) [último] año / (paso) [pasó] / (mas) [más],0
ERA1_C,./data/processed/exercises/ERA1_C_E06.txt,(este) [esta] carta / (nuestro) [nuestra] experiencia,1
ERA1_C,./data/processed/exercises/ERA1_C_E05.txt,(pasó) [surgió] un conflicto / (tengas) [mantengas] un tono conciliador,0
ERA1_C,./data/processed/exercises/ERA1_C_E12.txt,todas (de) nosotras,1
ERA1_C,./data/processed/exercises/ERA1_C_E07.txt,la misma Universidad (en) [de] los Estados Unidos,0
ERA1_C,./data/processed/exercises/ERA1_C_E13.txt,es esencial para el proceso de mediación que no [haya faltas de respeto hacia] (falta del respeto a) nadie,1
ERA1_C,./data/processed/exercises/ERA1_C_E03.txt,(estabamos) [estábamos] / (queriamos) [queríamos] / (tambien) [también] / (economico) [económico] / (hótel) [hotel] / (facil) [fácil],1
ERA1_C,./data/processed/exercises/ERA1_C_E14.txt,un tono (calmado) [conciliador],1
ERA1_C,./data/processed/exercises/ERA1_C_E08.txt,(quieremos) [queremos] / (barrato) [barato] / (necessaria) [necesaria] / (expectitivas) [expectativas] / (nosotoras) [nosotras] / (cádo) [caro],0
ERA1_C,./data/processed/exercises/ERA1_C_E04.txt,insistíamos [en] que eso no sería / elegir (a) un AirBnb,0
ERA1_C,./data/processed/exercises/ERA1_C_E10.txt,durante los (fines de semanas) [fines de semana],1
ERA1_C,./data/processed/exercises/ERA1_C_E15.txt,fueron (algunos) momentos muy incómodos,1
ERA1_C,./data/processed/exercises/ERA1_C_E02.txt,(scolares) [académicos] / (essential) [esencial],1
ERA1_C,./data/processed/exercises/ERA1_C_E01.txt,necesitábamos (encontrar algún lado común) [llegar a un punto medio],1
BSC1_C,./data/processed/exercises/BSC1_C_E13.txt,escribo para (informar) [informarle a] usted,1
BSC1_C,./data/processed/exercises/BSC1_C_E02.txt,la solución que (pensamos) [encontramos],0
BSC1_C,./data/processed/exercises/BSC1_C_E08.txt,que (nosotras) encontramos,1
BSC1_C,./data/processed/exercises/BSC1_C_E04.txt,(maquinas) [máquinas] / (deberia) [debería] / (reuni) [reuní] / (proxima) [próxima] / (fué) [fue] / (aqui) [aquí],1
BSC1_C,./data/processed/exercises/BSC1_C_E10.txt,puede (imaginar) [imaginarse],0
BSC1_C,./data/processed/exercises/BSC1_C_E12.txt,puede imaginarse (el tamaño) [la magnitud] del desorden,0
BSC1_C,./data/processed/exercises/BSC1_C_E01.txt,la magnitud (de la confusión) [del desorden],0
BSC1_C,./data/processed/exercises/BSC1_C_E11.txt,(pusieron la culpa en) [le echaron la culpa a] las recién llegadas,1
BSC1_C,./data/processed/exercises/BSC1_C_E03.txt,después de esto (dejaron de se) [se dejaron de] hablar / cualquier cosa puede (se tornar) [tornarse] motivo de pelea,0
BSC1_C,./data/processed/exercises/BSC1_C_E07.txt,reuní [a] un grupo de chicas,0
BSC1_C,./data/processed/exercises/BSC1_C_E06.txt,la (próxima) [siguiente] chica que desee utilizarla,0
BSC1_C,./data/processed/exercises/BSC1_C_E14.txt,las etiquetas (para identificación) [identificativas],1
BSC1_C,./data/processed/exercises/BSC1_C_E09.txt,en la (gráfica) [imprenta] del barrio,0
BSC1_C,./data/processed/exercises/BSC1_C_E05.txt,se (quedaron) [sintieron] ofendidas,1
BSC1_C,./data/processed/exercises/BSC1_C_E15.txt,(sentisen) [sintiesen] / (dejaram) [dejaron] / (quedaram) [quedaron] / (exames) [exámenes],1
IDE1_C,./data/processed/exercises/IDE1_C_E05.txt,espero que todo vaya bien (con usted),0
IDE1_C,./data/processed/exercises/IDE1_C_E01.txt,(esta) [está] / (mas) [más] / (mi) [mí],0
IDE1_C,./data/processed/exercises/IDE1_C_E02.txt,(contracto) [contrato],1
IDE1_C,./data/processed/exercises/IDE1_C_E03.txt,con [otras] tres (otras) personas,1
IDE1_C,./data/processed/exercises/IDE1_C_E14.txt,con otras tres (niños) [personas],0
IDE1_C,./data/processed/exercises/IDE1_C_E09.txt,(simpaticos) [simpáticos] / (unico) [único] / (dia) [día] / (domesticas) [domésticas] / (aqui) [aquí],1
IDE1_C,./data/processed/exercises/IDE1_C_E12.txt,(frego) [friego],0
IDE1_C,./data/processed/exercises/IDE1_C_E04.txt,las clases son muy (intensivas) [intensas] aquí en la Universidad de Navarra,0
IDE1_C,./data/processed/exercises/IDE1_C_E15.txt,tengo muchos deberes y proyectos (para) [que] entregar,1
IDE1_C,./data/processed/exercises/IDE1_C_E06.txt,la gente que vive allí (debe) [deben] mantener el piso en buenas condiciones,1
IDE1_C,./data/processed/exercises/IDE1_C_E08.txt,limpiar (detrás de) [lo que ensucian] mis compañeros / mantener el piso en (una buena condición) [buenas condiciones],1
IDE1_C,./data/processed/exercises/IDE1_C_E11.txt,solo quiero ser responsable (para) [de] mí misma,0
IDE1_C,./data/processed/exercises/IDE1_C_E07.txt,(consequencias) [consecuencias],1
IDE1_C,./data/processed/exercises/IDE1_C_E10.txt,si hay consecuencias (de no hacer nada de ayuda) [por no ser de utilidad] en el apartamento,0
IDE1_C,./data/processed/exercises/IDE1_C_E13.txt,la que (hace cada cosa) [se encarga de todo] en este apartamento,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E09.txt,un conflicto que (yo) solucioné,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E02.txt,(habia) [había] / (jabon) [jabón] / (facil) [fácil],1
CAJ1_C,./data/processed/exercises/CAJ1_C_E11.txt,que todo [el] mundo usaba / (todos entre) [todo el mundo en] el apartamento / todos [los] que viven en el apartamento,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E14.txt,se (pusieron enfadados) [enfadaron] / les pedí que (tomaran un voto) [votaran],1
CAJ1_C,./data/processed/exercises/CAJ1_C_E13.txt,(escuchamos la) [dimos] voz a todos,0
CAJ1_C,./data/processed/exercises/CAJ1_C_E10.txt,las personas (enfadados) [enfadadas],1
CAJ1_C,./data/processed/exercises/CAJ1_C_E12.txt,(mas) [más] / (como) [cómo] / (tenia) [tenía] / (cuanto) [cuánto],0
CAJ1_C,./data/processed/exercises/CAJ1_C_E15.txt,"cuando (nos pusimos de acuerdo del tiempo) [acordamos una hora], nos encontramos en la cocina",0
CAJ1_C,./data/processed/exercises/CAJ1_C_E07.txt,compraban (cosas para limpiar) [productos de limpieza] / (cosas de comer) [comida],0
CAJ1_C,./data/processed/exercises/CAJ1_C_E08.txt,(en una) [de] manera,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E06.txt,se dieron cuenta [de] que / se va [a] comprar / sus opiniones (en) [sobre] cómo resolver el conflicto,0
CAJ1_C,./data/processed/exercises/CAJ1_C_E05.txt,(unas) [algunas] cosas,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E03.txt,se tienen que comprar (más frecuente) [con mayor frecuencia],0
CAJ1_C,./data/processed/exercises/CAJ1_C_E01.txt,escoger un (tiempo) [momento] para hablar,0
CAJ1_C,./data/processed/exercises/CAJ1_C_E04.txt,(occurió) [ocurrió] / (escojer) [escoger] / jabón de (loca) [loza] / (felic) [feliz] / (frequentemente) [frecuentemente] / (dicución) [discusión],1
IMM1_C,./data/processed/exercises/IMM1_C_E02.txt,estoy aquí desde [hace] dos meses,0
IMM1_C,./data/processed/exercises/IMM1_C_E08.txt,y afortunadamente (yo) he conseguido / por qué (ellas) estaban tan enfadadas,1
IMM1_C,./data/processed/exercises/IMM1_C_E05.txt,(queriamos) [queríamos] / (dia) [día] / (seguia) [seguía] / (proposito) [propósito],1
IMM1_C,./data/processed/exercises/IMM1_C_E07.txt,(encontré delante de la clase a Amaia y Ana que se estaban peleando) [vi que Amaia y Ana se estaban peleando delante de la clase],1
IMM1_C,./data/processed/exercises/IMM1_C_E04.txt,les pregunté lo que estaba pasando y (porque) [por qué] estaban tan enfadadas,0
IMM1_C,./data/processed/exercises/IMM1_C_E10.txt,por qué estaban tan enfadadas (la una con la otra),1
IMM1_C,./data/processed/exercises/IMM1_C_E03.txt,no quería (recibir una) [sacar] mala nota,0
IMM1_C,./data/processed/exercises/IMM1_C_E11.txt,entender [a] ambas partes de la situación,0
IMM1_C,./data/processed/exercises/IMM1_C_E12.txt,y les pusiera (una nota) [un cero] a las dos,0
IMM1_C,./data/processed/exercises/IMM1_C_E06.txt,hablé antes con las dos juntas y después (sola) [solo] con Amaia,0
IMM1_C,./data/processed/exercises/IMM1_C_E15.txt,discutimos (sobre) algunos detalles,0
IMM1_C,./data/processed/exercises/IMM1_C_E09.txt,"y que, (para mí) [en mi opinión], usted tenía que saber",1
IMM1_C,./data/processed/exercises/IMM1_C_E13.txt,"he conseguido conocer a muchas personas (y) [, entre ellas] estudiantes[,] de Pamplona",1
IMM1_C,./data/processed/exercises/IMM1_C_E14.txt,"(mientras estaba yendo a clase) [al llegar a la universidad, ] vi que Amaia y Ana se estaban peleando delante de la clase",1
IMM1_C,./data/processed/exercises/IMM1_C_E01.txt,para (mi) [mí],0
RMD1_C,./data/processed/exercises/RMD1_C_E04.txt,(se crean) [surgen] conflictos,0
RMD1_C,./data/processed/exercises/RMD1_C_E07.txt,(aveces) [a veces] / (estube) [estuve] / (seguiente) [siguiente] / (ocurió) [ocurrió],1
RMD1_C,./data/processed/exercises/RMD1_C_E11.txt,a veces hay (pocas copias) [pocos ejemplares],0
RMD1_C,./data/processed/exercises/RMD1_C_E13.txt,a causa de esta falta de libros en línea (surgir un conflicto) [surgen conflictos] entre los estudiantes,0
RMD1_C,./data/processed/exercises/RMD1_C_E09.txt,(el siguiente) [lo que sigue] es,1
RMD1_C,./data/processed/exercises/RMD1_C_E10.txt,por (respecto) [respeto] a su dignidad,1
RMD1_C,./data/processed/exercises/RMD1_C_E01.txt,los bibliotecarios decían que habia (sola) [solo] un ejemplar,0
RMD1_C,./data/processed/exercises/RMD1_C_E05.txt,que en (el) [ese] momento estaba fuera de la biblioteca,0
RMD1_C,./data/processed/exercises/RMD1_C_E08.txt,(unos) [algunos] de nosotros,1
RMD1_C,./data/processed/exercises/RMD1_C_E02.txt,(en) [para] mi sorpresa / limita el acceso en línea (de) [a] su libro / un día el profesor había dicho [de] utilizar su libro / la atención que usted ha puesto (para) [en] leer esta carta,0
RMD1_C,./data/processed/exercises/RMD1_C_E12.txt,(el) [él] no tenía,0
RMD1_C,./data/processed/exercises/RMD1_C_E14.txt,(esiendo) [siendo] que yo soy uno de los delegados,1
RMD1_C,./data/processed/exercises/RMD1_C_E15.txt,para ir a (hablar con) [pedirle a] el profesor si podría,1
RMD1_C,./data/processed/exercises/RMD1_C_E06.txt,una (carta de verificación) [autorización],1
RMD1_C,./data/processed/exercises/RMD1_C_E03.txt,(eclesiastica) [eclesiástica] / (linea) [línea] / (dia) [día] / (habia) [había] / (despues) [después] / (pregunte) [pregunté],1
ABA1_C,./data/processed/exercises/ABA1_C_E11.txt,pero ella (digo) [dijo],1
ABA1_C,./data/processed/exercises/ABA1_C_E08.txt,hemos podido solucionar (al) [el] problema,0
ABA1_C,./data/processed/exercises/ABA1_C_E06.txt,iba a (darnos) [ponernos] un cero,0
ABA1_C,./data/processed/exercises/ABA1_C_E03.txt,el (próximo) [siguiente] día de clase,0
ABA1_C,./data/processed/exercises/ABA1_C_E04.txt,(proximo) [próximo] / (dia) [día] / (despues) [después] / (ocurrio) [ocurrió],1
ABA1_C,./data/processed/exercises/ABA1_C_E09.txt,su (telefona) [teléfono] estaba roto,0
ABA1_C,./data/processed/exercises/ABA1_C_E12.txt,dos (horais) [horas] antes del vencimiento del proyecto,0
ABA1_C,./data/processed/exercises/ABA1_C_E01.txt,(submitir) [entregar] el proyecto,0
ABA1_C,./data/processed/exercises/ABA1_C_E07.txt,(tenia) [tenía] / (el) [él] debía / (esta) [está],0
ABA1_C,./data/processed/exercises/ABA1_C_E10.txt,cada persona (en) [de] mi grupo / estaba (en) [a] cargo de algo,0
ABA1_C,./data/processed/exercises/ABA1_C_E13.txt,un proyecto en grupo que valía [el] 55% de la nota final,1
ABA1_C,./data/processed/exercises/ABA1_C_E14.txt,un proyecto en grupo que (era) [valía] el 55% de la nota final,1
ABA1_C,./data/processed/exercises/ABA1_C_E15.txt,la profesora nos había (dado) [asignado] un proyecto en grupo,0
ABA1_C,./data/processed/exercises/ABA1_C_E05.txt,(occurió) [ocurrió] / (fonciona) [funciona] / (residence) [residencia],1
ABA1_C,./data/processed/exercises/ABA1_C_E02.txt,y (soy) [estoy] en la clase de español,1
LSR1_C,./data/processed/exercises/LSR1_C_E04.txt,es una falta de respeto (de) [a] los estudiantes,0
LSR1_C,./data/processed/exercises/LSR1_C_E05.txt,(lo que no es el caso para) [a diferencia de] la residencia,0
LSR1_C,./data/processed/exercises/LSR1_C_E09.txt,mi dinero [de] el primer mes,1
LSR1_C,./data/processed/exercises/LSR1_C_E01.txt,(cama) [habitación],0
LSR1_C,./data/processed/exercises/LSR1_C_E11.txt,por los (daños) [inconvenientes],0
LSR1_C,./data/processed/exercises/LSR1_C_E14.txt,un precio (bajo del) [inferior al] precio original,0
LSR1_C,./data/processed/exercises/LSR1_C_E15.txt,podía (pedir pagar un precio inferior a) [solicitar un descuento sobre] el precio original,1
LSR1_C,./data/processed/exercises/LSR1_C_E12.txt,tenía miedo [de] que,1
LSR1_C,./data/processed/exercises/LSR1_C_E10.txt,en (el sitio de internet) [la página web],0
LSR1_C,./data/processed/exercises/LSR1_C_E02.txt,[en mi habitación no había] ninguna de esas cosas (estaba presente en la habitación),1
LSR1_C,./data/processed/exercises/LSR1_C_E06.txt,ninguna de esas cosas (estaban) [estaba] presente,1
LSR1_C,./data/processed/exercises/LSR1_C_E08.txt,(acquí) [aquí],1
LSR1_C,./data/processed/exercises/LSR1_C_E07.txt,(tuvé) [tuve] / (residencía) [residencia] / (principió) [principio] / (habia) [había] / (sitió) [sitio] / (télevisión) [televisión] / (llegue) [llegué],1
LSR1_C,./data/processed/exercises/LSR1_C_E03.txt,me (paso) [pasó] / (explico) [explicó] / (acepto) [aceptó],0
LSR1_C,./data/processed/exercises/LSR1_C_E13.txt,(estudionte) [estudiante],1
BNS1_C,./data/processed/exercises/BNS1_C_E15.txt,emparejan a compañeras de piso (entre personas parecidas) [con perfiles similares],0
BNS1_C,./data/processed/exercises/BNS1_C_E06.txt,(estáva) [estaba] bien,1
BNS1_C,./data/processed/exercises/BNS1_C_E05.txt,(páis) [país] / (calido) [cálido] / (despues) [después] / (reclamaciónes) [reclamaciones],1
BNS1_C,./data/processed/exercises/BNS1_C_E10.txt,(ya que) [como] viene de un país cálido,0
BNS1_C,./data/processed/exercises/BNS1_C_E03.txt,(ella) viene de un país cálido / (ella) tiene la costumbre de ducharse / (ella) tuvo una discusión,1
BNS1_C,./data/processed/exercises/BNS1_C_E12.txt,una por la mañana y (una) [otra] por la noche,1
BNS1_C,./data/processed/exercises/BNS1_C_E09.txt,en (esta manera) [este sentido] no somos iguales,0
BNS1_C,./data/processed/exercises/BNS1_C_E13.txt,ninguna consideración (de) [por] su parte / tengan más cuidado (sobre) [con] las normas culturales,0
BNS1_C,./data/processed/exercises/BNS1_C_E04.txt,mi recomendación es que tengan (mas) [más] cuidado,0
BNS1_C,./data/processed/exercises/BNS1_C_E01.txt,"en (este) [ese] momento, yo pensaba que",0
BNS1_C,./data/processed/exercises/BNS1_C_E11.txt,"Carla, (como un modo de) [para] vengarse de mis quejas",1
BNS1_C,./data/processed/exercises/BNS1_C_E08.txt,vengarse de mis (reclamaciones) [quejas],0
BNS1_C,./data/processed/exercises/BNS1_C_E14.txt,(voy a tener mi dinero de vuelta) [me van a devolver mi dinero],1
BNS1_C,./data/processed/exercises/BNS1_C_E07.txt,"en (lo) [el] peor caso, ¿puedo cambiar de compañera?",0
BNS1_C,./data/processed/exercises/BNS1_C_E02.txt,de que (hacen parejas de) [emparejan a] compañeras de piso,1
RRT1_C,./data/processed/exercises/RRT1_C_E11.txt,entre una familia (nativa) [local] y algunos estudiantes de intercambio,0
RRT1_C,./data/processed/exercises/RRT1_C_E08.txt,a sus universidades no les importan sus notas (mientras que) [mientras] estudien aquí,0
RRT1_C,./data/processed/exercises/RRT1_C_E05.txt,"por eso, han (realizado) [montado] muchas fiestas",0
RRT1_C,./data/processed/exercises/RRT1_C_E02.txt,(casí) [casi] cada noche / (múcho) [mucho] ruido / (instantaneamente) [instantáneamente],1
RRT1_C,./data/processed/exercises/RRT1_C_E03.txt,pero el (jefe de los pisos) [administrador del edificio] no ha ofrecido,0
RRT1_C,./data/processed/exercises/RRT1_C_E01.txt,no (estoy tan cercano) [vivo tan cerca] de los estudiantes,1
RRT1_C,./data/processed/exercises/RRT1_C_E04.txt,no me (dieron) [di] cuenta hasta la semana pasada,1
RRT1_C,./data/processed/exercises/RRT1_C_E12.txt,no les (importa) [molesta] una fiesta de vez en cuando,0
RRT1_C,./data/processed/exercises/RRT1_C_E07.txt,no saben que los (vecino) [vecinos] se han quejado,1
RRT1_C,./data/processed/exercises/RRT1_C_E06.txt,[me] dirijo a usted porque,0
RRT1_C,./data/processed/exercises/RRT1_C_E14.txt,"(a corto plazo) [en un primer momento], llamé a la policía, pero eso solo funcionó a corto plazo",0
RRT1_C,./data/processed/exercises/RRT1_C_E10.txt,ofreciera más clubes y oportunidades (de) [para] integrarse,0
RRT1_C,./data/processed/exercises/RRT1_C_E13.txt,no podían integrarse (con) [en] la cultura,0
RRT1_C,./data/processed/exercises/RRT1_C_E09.txt,y casi instantáneamente (había cada vez menos) [se redujeron las] fiestas,1
RRT1_C,./data/processed/exercises/RRT1_C_E15.txt,ofrecerle consejo (con) [sobre] un conflicto,1
CTV1_C,./data/processed/exercises/CTV1_C_E06.txt,(dias) [días] / (caféteria) [cafetería] / (despues) [después] / (preferian) [preferían] / (resolucion) [resolución],1
CTV1_C,./data/processed/exercises/CTV1_C_E03.txt,estudiante de Erasmus (en) [de] tercer año,0
CTV1_C,./data/processed/exercises/CTV1_C_E07.txt,forma parte (de el) [del] grupo,0
CTV1_C,./data/processed/exercises/CTV1_C_E13.txt,"(tristemente) [lamentablemente], en menos de una semana",0
CTV1_C,./data/processed/exercises/CTV1_C_E02.txt,el problema (se trata de) [consiste en],0
CTV1_C,./data/processed/exercises/CTV1_C_E04.txt,(empéso) [empezó] / (empíoro) [empeoró] / (associacion) [asociación] / (dijieron) [dijeron] / (demonstró) [demostró],1
CTV1_C,./data/processed/exercises/CTV1_C_E11.txt,la cantidad de horas que estaban trabajando (se) había aumentado / el problema ya (se) había mejorado,0
CTV1_C,./data/processed/exercises/CTV1_C_E05.txt,no tenían ganas de ir a la cafetería (o) [ni] a las áreas comunes,0
CTV1_C,./data/processed/exercises/CTV1_C_E01.txt,a la cafetería ni a (los espacios libres) [las áreas comunes],1
CTV1_C,./data/processed/exercises/CTV1_C_E14.txt,preferían (no comer) [saltarse la comida],1
CTV1_C,./data/processed/exercises/CTV1_C_E12.txt,o (perder) [faltar a] clase,0
CTV1_C,./data/processed/exercises/CTV1_C_E08.txt,para encontrar una (resolución) [solución],0
CTV1_C,./data/processed/exercises/CTV1_C_E10.txt,(en todas partes de) [por toda] la cafetería,1
CTV1_C,./data/processed/exercises/CTV1_C_E09.txt,estos letreros (leían) [decían],1
CTV1_C,./data/processed/exercises/CTV1_C_E15.txt,"(a la misma vez) [al mismo tiempo], una persona del equipo",0
RWA1_D,./data/processed/exercises/RWA1_D_E15.txt,(sino) [si no] recibo nada voy a tomar acciones legales,0
RWA1_D,./data/processed/exercises/RWA1_D_E08.txt,fui a recoger mi maleta solo para (realizar) [descubrir] que alguien me la había robado,0
RWA1_D,./data/processed/exercises/RWA1_D_E13.txt,estaba listo el vuelo y (nos) podíamos abordar el avión / la situación (se) empeoró,0
RWA1_D,./data/processed/exercises/RWA1_D_E05.txt,cuando la gente está pagando una fortuna (para) [por] este servicio,0
RWA1_D,./data/processed/exercises/RWA1_D_E11.txt,la gente se estaba poniendo muy (molestos) [molesta] con la recepción,1
RWA1_D,./data/processed/exercises/RWA1_D_E12.txt,después de haber esperado 3 horas y (medio) [media] / fui a recoger mi maleta solo para descubrir que alguien me (lo) [la] había robado,1
RWA1_D,./data/processed/exercises/RWA1_D_E07.txt,"normalmente, no me (cejaría) [quejaría] de esto",0
RWA1_D,./data/processed/exercises/RWA1_D_E10.txt,ni siquiera tuvo la decencia de explicarme (porque) [por qué] había sucedido,0
RWA1_D,./data/processed/exercises/RWA1_D_E14.txt,no estaba (en ninguna forma para) [en condiciones de] ser muy paciente con él,1
RWA1_D,./data/processed/exercises/RWA1_D_E06.txt,intenté (a) averiguar,0
RWA1_D,./data/processed/exercises/RWA1_D_E03.txt,cuando (intente) [intenté] / me (trato) [trató] / (empeoro) [empeoró] / me (toco) [tocó] / (si) [sí] / (remplazaran) [remplazarán],0
RWA1_D,./data/processed/exercises/RWA1_D_E01.txt,"(primero que todo) [antes que nada] / (tal cual) [así pues], si ustedes tienen / (a) [para] mi sorpresa",0
RWA1_D,./data/processed/exercises/RWA1_D_E02.txt,(aureolina) [aerolínea],1
RWA1_D,./data/processed/exercises/RWA1_D_E09.txt,"me dirijo a usted para expresar mi insatisfacción con (tu) [su] aerolínea / si ustedes tienen algún tipo de oferta para resolver esta situación, por favor, (contáctame) [contáctenme]",1
RWA1_D,./data/processed/exercises/RWA1_D_E04.txt,me (dirigió) [dirijo] a usted,0
RSA1_D,./data/processed/exercises/RSA1_D_E08.txt,"(También, ) [Además, ]",0
RSA1_D,./data/processed/exercises/RSA1_D_E14.txt,en mis (ensayos) [redacciones],0
RSA1_D,./data/processed/exercises/RSA1_D_E13.txt,cerca (a) [de] Escocia,1
RSA1_D,./data/processed/exercises/RSA1_D_E06.txt,prioriza las buenas notas (a pesar de) [a costa de] la salud mental de los estudiantes,1
RSA1_D,./data/processed/exercises/RSA1_D_E11.txt,aunque (yo) sé que es parte del proceso de aprendizaje,1
RSA1_D,./data/processed/exercises/RSA1_D_E15.txt,pienso que (personas deberían) [la gente debería] tener acceso a más información,0
RSA1_D,./data/processed/exercises/RSA1_D_E10.txt,denunciar (al) [el] número del estafador / y encontrar [a] la persona responsable,0
RSA1_D,./data/processed/exercises/RSA1_D_E07.txt,incompetentes (y) [e] inútiles,0
RSA1_D,./data/processed/exercises/RSA1_D_E09.txt,(el índole) [la índole] / (todo) [toda] la evaluación / el fin de semana (pasada) [pasado] / videos (falsas) [falsos],1
RSA1_D,./data/processed/exercises/RSA1_D_E05.txt,(numero) [número],0
RSA1_D,./data/processed/exercises/RSA1_D_E03.txt,mi abuela (recibío) [recibió] / (pidiendole) [pidiéndole] / (indole) [índole] / (utíl) [útil] / (titulos) [títulos] / (utiles) [útiles] / (sólo) [solo],1
RSA1_D,./data/processed/exercises/RSA1_D_E12.txt,(comuncarle) [comunicarle] / (abula) [abuela] / (insuaron) [insinuaron],1
RSA1_D,./data/processed/exercises/RSA1_D_E02.txt,con respecto [a] su respuesta,0
RSA1_D,./data/processed/exercises/RSA1_D_E04.txt,con (respeto) [respecto] a su respuesta,1
RSA1_D,./data/processed/exercises/RSA1_D_E01.txt,me (dirigo) [dirijo] a usted,1
RBC1_D,./data/processed/exercises/RBC1_D_E03.txt,(cuando tenía entre 5 y 12 años) [de los 5 a los 12 años],0
RBC1_D,./data/processed/exercises/RBC1_D_E12.txt,(ajustar) [fijar] metas,0
RBC1_D,./data/processed/exercises/RBC1_D_E14.txt,diría que en este momento (normalmente) [en general] puedo entender,0
RBC1_D,./data/processed/exercises/RBC1_D_E11.txt,(un) [una] gran desventaja,1
RBC1_D,./data/processed/exercises/RBC1_D_E08.txt,aprender sobre cualquier cosa que (cualquiera) [uno] quiera,1
RBC1_D,./data/processed/exercises/RBC1_D_E13.txt,para (descubrir) [averiguar] el significado de las palabras,1
RBC1_D,./data/processed/exercises/RBC1_D_E06.txt,cuando se trata de hablar (me congelo) [me quedo en blanco],1
RBC1_D,./data/processed/exercises/RBC1_D_E09.txt,soy una jugadora de hockey de alto rendimiento (en casa) [en mi país],0
RBC1_D,./data/processed/exercises/RBC1_D_E07.txt,"sin embargo, siempre [me] ha gustado",0
RBC1_D,./data/processed/exercises/RBC1_D_E02.txt,la autenticación (en dos factores) [de doble factor],1
RBC1_D,./data/processed/exercises/RBC1_D_E10.txt,"el logotipo del banco, el diseño y hasta la dirección del remitente (parecía) [parecían] auténticos",0
RBC1_D,./data/processed/exercises/RBC1_D_E04.txt,era lo (suficiente) [suficientemente] urgente,0
RBC1_D,./data/processed/exercises/RBC1_D_E05.txt,"ya que he cumplido con todas las condiciones de la compra [, pero] ustedes no han entregado el producto conforme a lo acordado",1
RBC1_D,./data/processed/exercises/RBC1_D_E01.txt,el (monto total) [importe íntegro] pagado,0
RBC1_D,./data/processed/exercises/RBC1_D_E15.txt,me he visto (afectado) [afectada] / me veré (obligado) [obligada] a proceder / estoy muy (emocionado) [emocionada] / soy (un jugador) [una jugadora],1
RBD1_D,./data/processed/exercises/RBD1_D_E07.txt,después de (intercambiando) [intercambiarnos] mensajes,1
RBD1_D,./data/processed/exercises/RBD1_D_E08.txt,hay elementos (extras) [extra] como un narrador,0
RBD1_D,./data/processed/exercises/RBD1_D_E09.txt,la IA (reduce cuánto se está aprendiendo) [dificulta el aprendizaje],1
RBD1_D,./data/processed/exercises/RBD1_D_E02.txt,ser (un) [una] trampa,0
RBD1_D,./data/processed/exercises/RBD1_D_E15.txt,tomaos un poco más [de] tiempo para,0
RBD1_D,./data/processed/exercises/RBD1_D_E04.txt,(edicion) [edición] / (tomense) [tómense],1
RBD1_D,./data/processed/exercises/RBD1_D_E01.txt,aseguraos vosotros mismos de que es una página real y (tómense) [tomaos] un poco más de tiempo,1
RBD1_D,./data/processed/exercises/RBD1_D_E10.txt,requiero que se me reembolse la cantidad pagada o (por otro lado) [en su defecto] recibir las zapatillas que ya he pagado,0
RBD1_D,./data/processed/exercises/RBD1_D_E13.txt,tipos de (engaños) [engaño],0
RBD1_D,./data/processed/exercises/RBD1_D_E12.txt,(estes) [estos] tipos de engaño,0
RBD1_D,./data/processed/exercises/RBD1_D_E06.txt,lo que confirma que (yo) he sido una víctima,1
RBD1_D,./data/processed/exercises/RBD1_D_E05.txt,(el) [él] me aseguró que las zapatillas eran nuevas / (pagina) [página] / (esta) [está],0
RBD1_D,./data/processed/exercises/RBD1_D_E11.txt,decidí contactar (el) [al] vendedor,0
RBD1_D,./data/processed/exercises/RBD1_D_E14.txt,por un precio inferior [al] que se suele ofrecer,0
RBD1_D,./data/processed/exercises/RBD1_D_E03.txt,la ayuda (de) [en] esta situación,0
RKD1_D,./data/processed/exercises/RKD1_D_E10.txt,curso (los estudios en) [el grado en lingüística de] la Universidad Estatal de Moscú (obteniendo el grado en lingüística),0
RKD1_D,./data/processed/exercises/RKD1_D_E09.txt,datos falsos que uno no va a (chaquear) [chequear],1
RKD1_D,./data/processed/exercises/RKD1_D_E07.txt,estoy escribiendo mi tesis (relacionado) [relacionada] con el tema,1
RKD1_D,./data/processed/exercises/RKD1_D_E08.txt,obtener una nueva visión (al) [del] proceso de aprendizaje,0
RKD1_D,./data/processed/exercises/RKD1_D_E05.txt,es importante (como) [tanto] para los estudiantes como para los profesores,0
RKD1_D,./data/processed/exercises/RKD1_D_E04.txt,(partes) [puntos] débiles,1
RKD1_D,./data/processed/exercises/RKD1_D_E11.txt,(asignar) [señalar] puntos débiles,0
RKD1_D,./data/processed/exercises/RKD1_D_E15.txt,entender (que) [qué] hay que mejorar,0
