participant_ID,text_file,error,goal_aligned,relevant_goals,interesting_content,ownership,understanding,positive_emotion
CGS1_S,./data/processed/exercises/CGS1_S_E01.txt,(me da mucha felicidad) [me hace muy feliz],0,1,0,1,1,1
CGS1_S,./data/processed/exercises/CGS1_S_E02.txt,mis compañeros de (cuaderno) [clase],1,1,1,1,1,1
CGS1_S,./data/processed/exercises/CGS1_S_E03.txt,mis compañeros de clase y yo [nos] conocimos,1,1,1,1,1,1
CGS1_S,./data/processed/exercises/CGS1_S_E15.txt,estoy (en) [de] intercambio,0,1,1,1,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E10.txt,(empiecé) [empecé],0,1,0,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E04.txt,(Paris) [París] / (Turquia) [Turquía] / (Africa) [África] / (politica) [política],1,1,1,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E06.txt,cuando (fui) [tenía] 8 años / cuando (fui) [tenía] 14 años,1,1,1,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E11.txt,me mudé (en) [a] una nueva casa,1,1,1,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E01.txt,empecé (el) [a hacer] teatro,1,1,1,1,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E14.txt,representamos [a] Francia dos veces,1,1,1,0,1,0
FDS1_S,./data/processed/exercises/FDS1_S_E02.txt,mi (tercero) [tercer] viaje,0,1,0,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E08.txt,(sud) [sur],0,1,0,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E05.txt,(deviní) [me hice] voluntaria,1,1,1,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E09.txt,voluntaria (por) [para] Greenpeace,1,1,1,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E07.txt,durante (todo) [toda] la escuela secundaria / durante (esta) [este] año / (un) [una] enfermedad muy (raro) [rara],0,0,0,1,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E12.txt,conocí a mi mejor amiga Sofia durante (esta) [esa] etapa de mi vida,1,1,1,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E03.txt,para estudiar (a) [en] la universidad,1,1,0,0,1,1
FDS1_S,./data/processed/exercises/FDS1_S_E15.txt,(ciensia) [ciencia] / (paralisada) [paralizada],1,1,1,0,0,1
FDS1_S,./data/processed/exercises/FDS1_S_E13.txt,y (fui) [quedé] paralizada,1,1,1,0,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E06.txt,conocí [a] mi mejor amiga,1,0,1,1,0,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E01.txt,no (hube) [tenía] muchos deberes,1,1,1,1,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E07.txt,no tenía muchos deberes ni (hice muchas) [viví grandes] cosas,1,1,1,1,0,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E09.txt,participé en (alguna) [algunas] competiciones,1,1,1,1,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E02.txt,me (pensé) [sentí] muy feliz por cocinar con mi familia,0,1,1,1,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E03.txt,me sentí muy feliz [por] cocinar con mi familia,1,1,1,1,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E04.txt,"no pude salir, (también) [tampoco] pude ir a la escuela",1,1,1,1,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E10.txt,me (encanta) [encantan] el clima y la comida,1,1,1,1,1,0
CMJ1_S,./data/processed/exercises/CMJ1_S_E05.txt,no recuerdo (a personas ni eventos) [nada ni a nadie],1,1,1,1,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E13.txt,no recuerdo nada (y) [ni] a nadie,1,1,1,1,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E08.txt,no recuerdo nada ni a nadie [de] antes,1,1,1,1,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E11.txt,"[Finalmente, ] [Por último, ] en 2024 llegué",1,1,1,0,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E14.txt,allí (comí) [probé] comida deliciosa,1,1,0,0,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E15.txt,[me] fui sola a Japón,1,1,1,1,1,1
CMJ1_S,./data/processed/exercises/CMJ1_S_E12.txt,conduzco (el coche) [los coches] de mis amigos,0,1,0,1,1,0
CXY1_S,./data/processed/exercises/CXY1_S_E11.txt,viajé a muchas (cuidades) [ciudades],0,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E05.txt,con (mis) [mi] familia,0,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E10.txt,(empecé a estudiar) [estudié] en la secundaria de 2008 a 2022,1,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E03.txt,(desde) [de] 2008 a 2022 / (desde) [de] 2024 a 2025,1,1,1,0,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E13.txt,"(durante) [a] los 14 años, mi vida era muy ajetreada",0,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E04.txt,mi vida era muy (ocupada) [ajetreada],1,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E09.txt,mi vida era muy (ajetreado) [ajetreada] / fuimos a (muchas) [muchos] lugares,0,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E06.txt,pero conocí [a] muchas buenas amigas,1,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E07.txt,muchas [buenas] amigas (buenas),0,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E15.txt,(normalmente) [siempre] estaba feliz de jugar con ellas,1,1,1,1,1,0
CXY1_S,./data/processed/exercises/CXY1_S_E12.txt,tuve un examen importante (hasta) [en] 2022,1,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E01.txt,fue muy (monumental) [memorable],1,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E08.txt,(tuve) [hice] una pasantía,1,1,1,1,0,1
CXY1_S,./data/processed/exercises/CXY1_S_E14.txt,hice una (práctica) [pasantía],1,1,1,1,1,1
CXY1_S,./data/processed/exercises/CXY1_S_E02.txt,durante (mi vacación) [mis vacaciones] de verano,1,1,1,1,1,0
CZY1_S,./data/processed/exercises/CZY1_S_E01.txt,para (mi) [mí],1,1,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E03.txt,(Chino) [China] / (Sydney) [Sídney],1,1,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E02.txt,"(También, ) [Además, ]",1,1,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E04.txt,antes de (nacir) [nacer] / (jugé) [jugué] / (vivé) [viví],1,1,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E07.txt,estudié chino (antes de nacer) [desde que nací],0,0,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E06.txt,hasta [el] año 2010,1,1,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E11.txt,gané (un medal) [una medalla] en 2019,1,0,1,1,0,1
CZY1_S,./data/processed/exercises/CZY1_S_E14.txt,(emprezé) [empecé],1,1,0,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E10.txt,empecé [a] jugar,1,1,1,1,0,1
CZY1_S,./data/processed/exercises/CZY1_S_E15.txt,jugar [al] fútbol,1,1,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E09.txt,(encontré) [conocí] a mis amigos,1,1,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E08.txt,conocí [a] mis amigos,1,0,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E05.txt,(mi familia y yo gustamos) [a mi familia y a mí nos gustó] la ciudad,1,1,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E13.txt,(supe) [aprendí a] conducir en el verano de 2022,1,1,1,1,1,1
CZY1_S,./data/processed/exercises/CZY1_S_E12.txt,trabajé en una empresa por dos (mesas) [meses] / he vivido en Pamplona durante (una mesa) [un mes],1,1,1,1,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E03.txt,estoy (escribiendole) [escribiéndole] / (ibamos) [íbamos] a vivir / (proxima) [próxima] / (dias) [días] / (todavia) [todavía] /  y (dijó) [dijo],1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E12.txt,(al pasar dos semanas) [al cabo de dos semanas],1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E06.txt,de una manera fácil y sin (argumentos) [discusiones],1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E05.txt,la comida que yo estaba metiendo en la nevera (se) desaparecía,1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E07.txt,le (pregunte) [pregunté] a mi compañera si había / a (mi) [mí] me pareció / explicarle (como) [cómo] lo resolví / no sabía (que) [qué] hacer,1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E04.txt,alguna posibilidad [de] que / la idea [de] que yo debería / sorprendida [de] que yo la hubiese llamado / aliviada [de] que pudiéramos,1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E02.txt,alguna posibilidad de que ella [se] estuviera comiendo mi comida / estaba ella (comiendo) [comiéndose] mi almuerzo,1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E08.txt,[a] la mañana siguiente fui a recoger mi comida,1,0,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E09.txt,estaba (tan) [muy] frustrada y confundida porque la única,1,1,1,1,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E01.txt,entonces llamé a (nuestra House Manager) [la encargada de nuestro piso],0,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E13.txt,si seguía haciendo eso la iban a (cambiar de) [echar del] piso,1,1,0,1,1,0
EPA1_C,./data/processed/exercises/EPA1_C_E14.txt,y (paró de comer) [dejó de comerse] mi comida,1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E15.txt,"íbamos a cenar juntas una vez a la semana, (donde nos turnamos) [turnándonos]",1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E11.txt,(tomando turnos cocinando) [turnándonos para cocinar],1,1,1,0,1,1
EPA1_C,./data/processed/exercises/EPA1_C_E10.txt,"entonces, la (próxima) [siguiente] vez que vino a limpiar / la (próxima) [siguiente] vez que cociné",1,1,1,0,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E11.txt,Ojalá este semestre [te] esté yendo bien (contigo),1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E09.txt,(ultimo) [último] año / (paso) [pasó] / (mas) [más],1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E06.txt,(este) [esta] carta / (nuestro) [nuestra] experiencia,1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E05.txt,(pasó) [surgió] un conflicto / (tengas) [mantengas] un tono conciliador,1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E12.txt,todas (de) nosotras,1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E07.txt,la misma Universidad (en) [de] los Estados Unidos,1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E13.txt,es esencial para el proceso de mediación que no [haya faltas de respeto hacia] (falta del respeto a) nadie,1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E03.txt,(estabamos) [estábamos] / (queriamos) [queríamos] / (tambien) [también] / (economico) [económico] / (hótel) [hotel] / (facil) [fácil],1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E14.txt,un tono (calmado) [conciliador],1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E08.txt,(quieremos) [queremos] / (barrato) [barato] / (necessaria) [necesaria] / (expectitivas) [expectativas] / (nosotoras) [nosotras] / (cádo) [caro],1,1,1,1,0,1
ERA1_C,./data/processed/exercises/ERA1_C_E04.txt,insistíamos [en] que eso no sería / elegir (a) un AirBnb,1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E10.txt,durante los (fines de semanas) [fines de semana],1,1,1,1,0,0
ERA1_C,./data/processed/exercises/ERA1_C_E15.txt,fueron (algunos) momentos muy incómodos,1,1,1,1,1,1
ERA1_C,./data/processed/exercises/ERA1_C_E02.txt,(scolares) [académicos] / (essential) [esencial],1,1,0,1,0,1
ERA1_C,./data/processed/exercises/ERA1_C_E01.txt,necesitábamos (encontrar algún lado común) [llegar a un punto medio],1,1,1,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E13.txt,escribo para (informar) [informarle a] usted,1,1,1,1,0,1
BSC1_C,./data/processed/exercises/BSC1_C_E02.txt,la solución que (pensamos) [encontramos],1,1,1,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E08.txt,que (nosotras) encontramos,0,1,0,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E04.txt,(maquinas) [máquinas] / (deberia) [debería] / (reuni) [reuní] / (proxima) [próxima] / (fué) [fue] / (aqui) [aquí],0,1,1,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E10.txt,puede (imaginar) [imaginarse],0,1,0,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E12.txt,puede imaginarse (el tamaño) [la magnitud] del desorden,0,1,0,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E01.txt,la magnitud (de la confusión) [del desorden],0,1,0,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E11.txt,(pusieron la culpa en) [le echaron la culpa a] las recién llegadas,0,1,1,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E03.txt,después de esto (dejaron de se) [se dejaron de] hablar / cualquier cosa puede (se tornar) [tornarse] motivo de pelea,1,1,1,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E07.txt,reuní [a] un grupo de chicas,1,1,1,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E06.txt,la (próxima) [siguiente] chica que desee utilizarla,0,1,0,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E14.txt,las etiquetas (para identificación) [identificativas],0,1,0,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E09.txt,en la (gráfica) [imprenta] del barrio,1,1,0,1,1,1
BSC1_C,./data/processed/exercises/BSC1_C_E05.txt,se (quedaron) [sintieron] ofendidas,0,1,0,1,0,1
BSC1_C,./data/processed/exercises/BSC1_C_E15.txt,(sentisen) [sintiesen] / (dejaram) [dejaron] / (quedaram) [quedaron] / (exames) [exámenes],1,1,1,1,1,1
IDE1_C,./data/processed/exercises/IDE1_C_E05.txt,espero que todo vaya bien (con usted),1,0,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E01.txt,(esta) [está] / (mas) [más] / (mi) [mí],0,0,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E02.txt,(contracto) [contrato],0,0,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E03.txt,con [otras] tres (otras) personas,1,0,0,1,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E14.txt,con otras tres (niños) [personas],0,0,1,0,1,1
IDE1_C,./data/processed/exercises/IDE1_C_E09.txt,(simpaticos) [simpáticos] / (unico) [único] / (dia) [día] / (domesticas) [domésticas] / (aqui) [aquí],0,0,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E12.txt,(frego) [friego],0,0,0,1,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E04.txt,las clases son muy (intensivas) [intensas] aquí en la Universidad de Navarra,0,0,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E15.txt,tengo muchos deberes y proyectos (para) [que] entregar,0,0,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E06.txt,la gente que vive allí (debe) [deben] mantener el piso en buenas condiciones,0,1,1,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E08.txt,limpiar (detrás de) [lo que ensucian] mis compañeros / mantener el piso en (una buena condición) [buenas condiciones],0,1,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E11.txt,solo quiero ser responsable (para) [de] mí misma,1,0,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E07.txt,(consequencias) [consecuencias],0,0,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E10.txt,si hay consecuencias (de no hacer nada de ayuda) [por no ser de utilidad] en el apartamento,0,0,0,0,1,0
IDE1_C,./data/processed/exercises/IDE1_C_E13.txt,la que (hace cada cosa) [se encarga de todo] en este apartamento,0,0,0,0,1,0
CAJ1_C,./data/processed/exercises/CAJ1_C_E09.txt,un conflicto que (yo) solucioné,0,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E02.txt,(habia) [había] / (jabon) [jabón] / (facil) [fácil],1,0,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E11.txt,que todo [el] mundo usaba / (todos entre) [todo el mundo en] el apartamento / todos [los] que viven en el apartamento,1,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E14.txt,se (pusieron enfadados) [enfadaron] / les pedí que (tomaran un voto) [votaran],0,0,0,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E13.txt,(escuchamos la) [dimos] voz a todos,1,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E10.txt,las personas (enfadados) [enfadadas],0,1,0,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E12.txt,(mas) [más] / (como) [cómo] / (tenia) [tenía] / (cuanto) [cuánto],1,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E15.txt,"cuando (nos pusimos de acuerdo del tiempo) [acordamos una hora], nos encontramos en la cocina",1,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E07.txt,compraban (cosas para limpiar) [productos de limpieza] / (cosas de comer) [comida],1,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E08.txt,(en una) [de] manera,0,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E06.txt,se dieron cuenta [de] que / se va [a] comprar / sus opiniones (en) [sobre] cómo resolver el conflicto,1,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E05.txt,(unas) [algunas] cosas,0,0,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E03.txt,se tienen que comprar (más frecuente) [con mayor frecuencia],0,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E01.txt,escoger un (tiempo) [momento] para hablar,1,1,1,1,1,1
CAJ1_C,./data/processed/exercises/CAJ1_C_E04.txt,(occurió) [ocurrió] / (escojer) [escoger] / jabón de (loca) [loza] / (felic) [feliz] / (frequentemente) [frecuentemente] / (dicución) [discusión],1,1,1,1,1,0
IMM1_C,./data/processed/exercises/IMM1_C_E02.txt,estoy aquí desde [hace] dos meses,1,1,0,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E08.txt,y afortunadamente (yo) he conseguido / por qué (ellas) estaban tan enfadadas,0,1,0,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E05.txt,(queriamos) [queríamos] / (dia) [día] / (seguia) [seguía] / (proposito) [propósito],1,1,1,0,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E07.txt,(encontré delante de la clase a Amaia y Ana que se estaban peleando) [vi que Amaia y Ana se estaban peleando delante de la clase],1,1,1,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E04.txt,les pregunté lo que estaba pasando y (porque) [por qué] estaban tan enfadadas,1,0,1,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E10.txt,por qué estaban tan enfadadas (la una con la otra),1,1,0,1,1,0
IMM1_C,./data/processed/exercises/IMM1_C_E03.txt,no quería (recibir una) [sacar] mala nota,1,1,1,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E11.txt,entender [a] ambas partes de la situación,1,1,1,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E12.txt,y les pusiera (una nota) [un cero] a las dos,1,1,1,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E06.txt,hablé antes con las dos juntas y después (sola) [solo] con Amaia,1,1,1,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E15.txt,discutimos (sobre) algunos detalles,1,1,1,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E09.txt,"y que, (para mí) [en mi opinión], usted tenía que saber",1,0,1,1,0,1
IMM1_C,./data/processed/exercises/IMM1_C_E13.txt,"he conseguido conocer a muchas personas (y) [, entre ellas] estudiantes[,] de Pamplona",1,1,1,1,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E14.txt,"(mientras estaba yendo a clase) [al llegar a la universidad, ] vi que Amaia y Ana se estaban peleando delante de la clase",1,1,1,0,1,1
IMM1_C,./data/processed/exercises/IMM1_C_E01.txt,para (mi) [mí],0,1,0,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E04.txt,(se crean) [surgen] conflictos,1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E07.txt,(aveces) [a veces] / (estube) [estuve] / (seguiente) [siguiente] / (ocurió) [ocurrió],1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E11.txt,a veces hay (pocas copias) [pocos ejemplares],1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E13.txt,a causa de esta falta de libros en línea (surgir un conflicto) [surgen conflictos] entre los estudiantes,1,1,1,1,1,0
RMD1_C,./data/processed/exercises/RMD1_C_E09.txt,(el siguiente) [lo que sigue] es,1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E10.txt,por (respecto) [respeto] a su dignidad,1,0,1,0,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E01.txt,los bibliotecarios decían que habia (sola) [solo] un ejemplar,1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E05.txt,que en (el) [ese] momento estaba fuera de la biblioteca,1,1,1,0,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E08.txt,(unos) [algunos] de nosotros,1,0,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E02.txt,(en) [para] mi sorpresa / limita el acceso en línea (de) [a] su libro / un día el profesor había dicho [de] utilizar su libro / la atención que usted ha puesto (para) [en] leer esta carta,1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E12.txt,(el) [él] no tenía,1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E14.txt,(esiendo) [siendo] que yo soy uno de los delegados,1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E15.txt,para ir a (hablar con) [pedirle a] el profesor si podría,1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E06.txt,una (carta de verificación) [autorización],1,1,1,1,1,1
RMD1_C,./data/processed/exercises/RMD1_C_E03.txt,(eclesiastica) [eclesiástica] / (linea) [línea] / (dia) [día] / (habia) [había] / (despues) [después] / (pregunte) [pregunté],1,1,1,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E11.txt,pero ella (digo) [dijo],0,1,0,0,0,1
ABA1_C,./data/processed/exercises/ABA1_C_E08.txt,hemos podido solucionar (al) [el] problema,1,1,1,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E06.txt,iba a (darnos) [ponernos] un cero,1,1,1,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E03.txt,el (próximo) [siguiente] día de clase,0,1,1,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E04.txt,(proximo) [próximo] / (dia) [día] / (despues) [después] / (ocurrio) [ocurrió],1,1,0,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E09.txt,su (telefona) [teléfono] estaba roto,1,1,1,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E12.txt,dos (horais) [horas] antes del vencimiento del proyecto,0,1,0,0,0,1
ABA1_C,./data/processed/exercises/ABA1_C_E01.txt,(submitir) [entregar] el proyecto,1,1,1,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E07.txt,(tenia) [tenía] / (el) [él] debía / (esta) [está],0,0,0,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E10.txt,cada persona (en) [de] mi grupo / estaba (en) [a] cargo de algo,0,1,1,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E13.txt,un proyecto en grupo que valía [el] 55% de la nota final,1,1,0,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E14.txt,un proyecto en grupo que (era) [valía] el 55% de la nota final,1,1,1,1,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E15.txt,la profesora nos había (dado) [asignado] un proyecto en grupo,0,1,1,0,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E05.txt,(occurió) [ocurrió] / (fonciona) [funciona] / (residence) [residencia],1,1,0,1,1,1
ABA1_C,./data/processed/exercises/ABA1_C_E02.txt,y (soy) [estoy] en la clase de español,1,1,1,0,1,1
LSR1_C,./data/processed/exercises/LSR1_C_E04.txt,es una falta de respeto (de) [a] los estudiantes,0,0,0,1,0,0
LSR1_C,./data/processed/exercises/LSR1_C_E05.txt,(lo que no es el caso para) [a diferencia de] la residencia,0,0,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E09.txt,mi dinero [de] el primer mes,0,0,0,0,1,1
LSR1_C,./data/processed/exercises/LSR1_C_E01.txt,(cama) [habitación],0,0,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E11.txt,por los (daños) [inconvenientes],0,0,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E14.txt,un precio (bajo del) [inferior al] precio original,0,0,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E15.txt,podía (pedir pagar un precio inferior a) [solicitar un descuento sobre] el precio original,0,0,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E12.txt,tenía miedo [de] que,0,0,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E10.txt,en (el sitio de internet) [la página web],1,0,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E02.txt,[en mi habitación no había] ninguna de esas cosas (estaba presente en la habitación),0,0,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E06.txt,ninguna de esas cosas (estaban) [estaba] presente,0,1,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E08.txt,(acquí) [aquí],0,0,1,0,1,1
LSR1_C,./data/processed/exercises/LSR1_C_E07.txt,(tuvé) [tuve] / (residencía) [residencia] / (principió) [principio] / (habia) [había] / (sitió) [sitio] / (télevisión) [televisión] / (llegue) [llegué],0,0,0,0,1,0
LSR1_C,./data/processed/exercises/LSR1_C_E03.txt,me (paso) [pasó] / (explico) [explicó] / (acepto) [aceptó],0,0,0,1,0,0
LSR1_C,./data/processed/exercises/LSR1_C_E13.txt,(estudionte) [estudiante],0,0,0,0,1,0
BNS1_C,./data/processed/exercises/BNS1_C_E15.txt,emparejan a compañeras de piso (entre personas parecidas) [con perfiles similares],1,1,1,1,0,1
BNS1_C,./data/processed/exercises/BNS1_C_E06.txt,(estáva) [estaba] bien,1,1,0,1,0,1
BNS1_C,./data/processed/exercises/BNS1_C_E05.txt,(páis) [país] / (calido) [cálido] / (despues) [después] / (reclamaciónes) [reclamaciones],1,1,1,1,1,1
BNS1_C,./data/processed/exercises/BNS1_C_E10.txt,(ya que) [como] viene de un país cálido,1,1,1,1,1,1
BNS1_C,./data/processed/exercises/BNS1_C_E03.txt,(ella) viene de un país cálido / (ella) tiene la costumbre de ducharse / (ella) tuvo una discusión,1,1,0,1,1,1
