participant_ID,text_file,age,sex,country,background,languages_spoken,level,error,error_type,gram_cat,exercise_type,exercise_format,why_solve,overall_usefulness_score,search,external_source,interference,l1_comparison,l2_comparison,productive_metalinguistic,receptive_explanation,examples,images,focused,productive_retrieval,recall,retrieval,multiple_retrievals,spaced_retrievals,option_comparison,sentence_creation,composition_creation,complete,exercise_score,evaluation_score,understanding,belief,recognition_imm,correction_imm,overall_score_imm,recognition_del,correction_del,overall_score_del,overall_experience_score,time_invested
CAJ1_C,./data/processed/exercises/CAJ1_C_E09.txt,21,F,Canada,Law,2,Heritage,un conflicto que (yo) solucioné,Pronoun,Pronoun,"2H, 2K, 5E","Error correction, rewriting, reflection",I needed the practice,3,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8.57,4,1,challenging and very useful,1,1,4,1,1,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E02.txt,21,F,Canada,Law,2,Heritage,(habia) [había] / (jabon) [jabón] / (facil) [fácil],Creation,Verb / Noun / Adjective,5A,Accent placement exercise,I needed the practice,3,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5.6,3,1,useful for revision,1,1,4,1,1,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E11.txt,21,F,Canada,Law,2,Heritage,que todo [el] mundo usaba / (todos entre) [todo el mundo en] el apartamento / todos [los] que viven en el apartamento,Pronoun,Adjective,2M,Table based-translation,I needed the practice,3,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,9,4,1,very useful,1,1,4,1,1,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E14.txt,21,F,Canada,Law,2,Heritage,se (pusieron enfadados) [enfadaron] / les pedí que (tomaran un voto) [votaran],Analysis,Verb / Verb,2G,Rewriting,I needed the practice,3,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,10,2,1,too difficult,1,1,4,1,1,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E13.txt,21,F,Canada,Law,2,Heritage,(escuchamos la) [dimos] voz a todos,Substitution,Verb,"3A, 5D",Leave the odd one out,I needed the practice,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7.5,3,1,relevant,0,0,4,1,0,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E10.txt,21,F,Canada,Law,2,Heritage,las personas (enfadados) [enfadadas],Gender,Noun,1A,Fill-in-the-blanks,I needed the practice,3,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,9,2,1,already acquired,0,0,4,1,0,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E12.txt,21,F,Canada,Law,2,Heritage,(mas) [más] / (como) [cómo] / (tenia) [tenía] / (cuanto) [cuánto],Substitution,Adverb / Adverb / Verb / Pronoun,"2L, 2M, 5E","Matching, writing",I needed the practice,3,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,9.5,4,1,very useful,1,1,4,1,1,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E15.txt,21,F,Canada,Law,2,Heritage,"cuando (nos pusimos de acuerdo del tiempo) [acordamos una hora], nos encontramos en la cocina",Substitution,Noun,"2A, 2M","Vocabulary extraction, translation",I needed the practice,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,3,1,new vocabulary,0,0,4,1,0,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E07.txt,21,F,Canada,Law,2,Heritage,compraban (cosas para limpiar) [productos de limpieza] / (cosas de comer) [comida],Analysis,Noun / Noun,3F,Table completion,I needed the practice,3,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,10,4,1,very useful,0,0,4,0,0,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E08.txt,21,F,Canada,Law,2,Heritage,(en una) [de] manera,Government,Preposition,"2M, 5E","Translation, writing",I needed the practice,3,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,6.67,3,1,too difficult,0,0,4,0,0,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E06.txt,21,F,Canada,Law,2,Heritage,se dieron cuenta [de] que / se va [a] comprar / sus opiniones (en) [sobre] cómo resolver el conflicto,Government,Preposition / Preposition / Preposition,5E,Multiple choice,I needed the practice,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,10,4,1,useful for revision,0,0,4,0,0,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E05.txt,21,F,Canada,Law,2,Heritage,(unas) [algunas] cosas,Substitution,Adjective,2F,"Fill-in-the-blanks, reflection",I needed the practice,3,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,8.33,3,1,a little unclear,0,0,4,0,0,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E03.txt,21,F,Canada,Law,2,Heritage,se tienen que comprar (más frecuente) [con mayor frecuencia],Substitution,Adverb,5E,Multiple choice,I needed the practice,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,7.78,4,1,very useful,0,0,4,1,1,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E01.txt,21,F,Canada,Law,2,Heritage,escoger un (tiempo) [momento] para hablar,Substitution,Noun,"2L, 5E","Matching, multiple choice",I needed the practice,3,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,10,4,1,very useful,0,0,4,1,0,4.43,3,300
CAJ1_C,./data/processed/exercises/CAJ1_C_E04.txt,21,F,Canada,Law,2,Heritage,(occurió) [ocurrió] / (escojer) [escoger] / jabón de (loca) [loza] / (felic) [feliz] / (frequentemente) [frecuentemente] / (dicución) [discusión],Creation,Verb / Verb / Noun / Adjective / Adverb / Noun,2H,"Error correction, writing",I needed the practice,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,10,4,1,it raised my error awareness,1,1,4,0,0,4.43,3,300
IMM1_C,./data/processed/exercises/IMM1_C_E02.txt,20,F,Italy,Language and Literature,4,Advanced,estoy aquí desde [hace] dos meses,Ellipsis,Adverb,3B,Multiple choice,to learn from my mistakes,4,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,8.57,1,1,already acquired,1,1,2.67,1,1,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E08.txt,20,F,Italy,Language and Literature,4,Advanced,y afortunadamente (yo) he conseguido / por qué (ellas) estaban tan enfadadas,Pronoun,Pronoun / Pronoun,"2H, 2K, 5E","Error correction, rewriting, reflection",to learn from my mistakes,4,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7.86,4,1,challenging and very useful,0,0,2.67,1,1,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E05.txt,20,F,Italy,Language and Literature,4,Advanced,(queriamos) [queríamos] / (dia) [día] / (seguia) [seguía] / (proposito) [propósito],Creation,Verb / Noun / Verb / Noun,5A,Accent placement exercise,to learn from my mistakes,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,10,4,1,challenging and very useful,1,1,2.67,1,1,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E07.txt,20,F,Italy,Language and Literature,4,Advanced,(encontré delante de la clase a Amaia y Ana que se estaban peleando) [vi que Amaia y Ana se estaban peleando delante de la clase],Substitution,Verb,"2M, 5E","Translation, writing",to learn from my mistakes,4,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,6.67,4,1,challenging and very useful,0,0,2.67,0,0,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E04.txt,20,F,Italy,Language and Literature,4,Advanced,les pregunté lo que estaba pasando y (porque) [por qué] estaban tan enfadadas,Substitution,Adverb,"2K, 2M","Reflection, writing, translation",to learn from my mistakes,4,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,8.46,4,1,challenging and very useful,0,0,2.67,0,0,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E10.txt,20,F,Italy,Language and Literature,4,Advanced,por qué estaban tan enfadadas (la una con la otra),Excess word,Adjective,2G,"Rewriting, reflection",to learn from my mistakes,4,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,6.25,4,1,challenging and very useful,1,1,2.67,1,1,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E03.txt,20,F,Italy,Language and Literature,4,Advanced,no quería (recibir una) [sacar] mala nota,Substitution,Verb,"3A, 5D",Leave the odd one out,to learn from my mistakes,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,4,1,challenging and very useful,0,0,2.67,0,0,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E11.txt,20,F,Italy,Language and Literature,4,Advanced,entender [a] ambas partes de la situación,Government,Preposition,3B,Binary choice,to learn from my mistakes,4,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,8.33,4,1,challenging and very useful,0,0,2.67,1,1,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E12.txt,20,F,Italy,Language and Literature,4,Advanced,y les pusiera (una nota) [un cero] a las dos,Substitution,Noun,"2A, 2M","Vocabulary extraction, translation",to learn from my mistakes,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.33,4,1,challenging and very useful,0,0,2.67,0,0,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E06.txt,20,F,Italy,Language and Literature,4,Advanced,hablé antes con las dos juntas y después (sola) [solo] con Amaia,Substitution,Adverb,2K,"Reflection, writing",to learn from my mistakes,4,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,9,4,1,challenging and very useful,0,0,2.67,0,0,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E15.txt,20,F,Italy,Language and Literature,4,Advanced,discutimos (sobre) algunos detalles,Government,Preposition,2K,"Binary choice, reflection",to learn from my mistakes,4,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,6.67,4,1,challenging and very useful,0,0,2.67,0,0,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E09.txt,20,F,Italy,Language and Literature,4,Advanced,"y que, (para mí) [en mi opinión], usted tenía que saber",Substitution,Preposition,"2H, 5E","Reflection, error correction, writing",to learn from my mistakes,4,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,5.55,4,0,challenging and very useful,1,0,2.67,0,0,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E13.txt,20,F,Italy,Language and Literature,4,Advanced,"he conseguido conocer a muchas personas (y) [, entre ellas] estudiantes[,] de Pamplona",Specification,Preposition,"2H, 2G","Error correction, rewriting",to learn from my mistakes,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,10,4,1,challenging and very useful,0,0,2.67,0,0,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E14.txt,20,F,Italy,Language and Literature,4,Advanced,"(mientras estaba yendo a clase) [al llegar a la universidad, ] vi que Amaia y Ana se estaban peleando delante de la clase",Substitution,Adverb,2I,"Reorder, writing",to learn from my mistakes,4,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,10,4,1,challenging and very useful,0,0,2.67,0,0,4,4,40
IMM1_C,./data/processed/exercises/IMM1_C_E01.txt,20,F,Italy,Language and Literature,4,Advanced,para (mi) [mí],Substitution,Pronoun,"2L, 2M, 5E","Matching, writing",to learn from my mistakes,4,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4.5,1,1,already acquired,1,1,2.67,1,1,4,4,40
RMD1_C,./data/processed/exercises/RMD1_C_E04.txt,30,M,Kenya,Theology,4,Advanced,(se crean) [surgen] conflictos,Substitution,Verb,"3A, 5D",Leave the odd one out,to increase my error awareness and improve my Spanish,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,1,it raised my error awareness,0,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E07.txt,30,M,Kenya,Theology,4,Advanced,(aveces) [a veces] / (estube) [estuve] / (seguiente) [siguiente] / (ocurió) [ocurrió],Creation,Adverb / Verb / Adjective / Verb,2H,"Error correction, writing",to increase my error awareness and improve my Spanish,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,5,4,1,it raised my error awareness,1,1,4.3,1,1,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E11.txt,30,M,Kenya,Theology,4,Advanced,a veces hay (pocas copias) [pocos ejemplares],Substitution,Noun,2F,"Multiple choice, reflection",to increase my error awareness and improve my Spanish,4,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,5,4,1,it raised my error awareness,1,1,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E13.txt,30,M,Kenya,Theology,4,Advanced,a causa de esta falta de libros en línea (surgir un conflicto) [surgen conflictos] entre los estudiantes,Substitution,Determiner,3B,Fill-in-the-blanks,to increase my error awareness and improve my Spanish,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.67,4,1,it raised my error awareness,1,0,4.3,1,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E09.txt,30,M,Kenya,Theology,4,Advanced,(el siguiente) [lo que sigue] es,Substitution,Determiner,"2M, 5E","Translation, writing",to increase my error awareness and improve my Spanish,4,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,2.5,4,1,it raised my error awareness,0,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E10.txt,30,M,Kenya,Theology,4,Advanced,por (respecto) [respeto] a su dignidad,Substitution,Noun,"2D, 2M","Fill-in-the-blanks, reflection",to increase my error awareness and improve my Spanish,4,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,7.27,4,1,it raised my error awareness,0,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E01.txt,30,M,Kenya,Theology,4,Advanced,los bibliotecarios decían que habia (sola) [solo] un ejemplar,Substitution,Adverb,2K,"Reflection, writing",to increase my error awareness and improve my Spanish,4,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,6.25,4,1,it raised my error awareness,0,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E05.txt,30,M,Kenya,Theology,4,Advanced,que en (el) [ese] momento estaba fuera de la biblioteca,Substitution,Adjective,2G,Rewriting,to increase my error awareness and improve my Spanish,4,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,7.14,4,1,it raised my error awareness,0,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E08.txt,30,M,Kenya,Theology,4,Advanced,(unos) [algunos] de nosotros,Substitution,Adjective,2F,"Fill-in-the-blanks, reflection",to increase my error awareness and improve my Spanish,4,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,5,4,1,it raised my error awareness,0,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E02.txt,30,M,Kenya,Theology,4,Advanced,(en) [para] mi sorpresa / limita el acceso en línea (de) [a] su libro / un día el profesor había dicho [de] utilizar su libro / la atención que usted ha puesto (para) [en] leer esta carta,Government,Preposition / Preposition / Preposition / Preposition,5E,Multiple choice,to increase my error awareness and improve my Spanish,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1.25,4,1,it raised my error awareness,1,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E12.txt,30,M,Kenya,Theology,4,Advanced,(el) [él] no tenía,Substitution,Pronoun,"2L, 2M, 5E","Matching, writing",to increase my error awareness and improve my Spanish,4,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,10,4,1,it raised my error awareness,0,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E14.txt,30,M,Kenya,Theology,4,Advanced,(esiendo) [siendo] que yo soy uno de los delegados,Creation,Verb,"2M, 3D","Reflection, instantiation, writing",to increase my error awareness and improve my Spanish,4,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,8,4,1,it raised my error awareness,1,1,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E15.txt,30,M,Kenya,Theology,4,Advanced,para ir a (hablar con) [pedirle a] el profesor si podría,Substitution,Verb,2I,Sentence combining,to increase my error awareness and improve my Spanish,4,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,7.5,4,1,it raised my error awareness,0,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E06.txt,30,M,Kenya,Theology,4,Advanced,una (carta de verificación) [autorización],Analysis,Noun,3F,Table completion,to increase my error awareness and improve my Spanish,4,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,5.71,4,1,it raised my error awareness,0,0,4.3,0,0,1.33,4,90
RMD1_C,./data/processed/exercises/RMD1_C_E03.txt,30,M,Kenya,Theology,4,Advanced,(eclesiastica) [eclesiástica] / (linea) [línea] / (dia) [día] / (habia) [había] / (despues) [después] / (pregunte) [pregunté],Creation,Adjective / Noun / Noun / Verb / Adverb / Verb,5A,Accent placement exercise,to increase my error awareness and improve my Spanish,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,7.9,4,1,it raised my error awareness,1,1,4.3,1,1,1.33,4,90
ABA1_C,./data/processed/exercises/ABA1_C_E11.txt,23,F,Algeria,Economics,4,Advanced,pero ella (digo) [dijo],Substitution,Verb,"3F, 5C","Example selection, definition creation, reading out loud",it was required,4,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,8.33,1,1,not relevant,1,1,6.67,0,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E08.txt,23,F,Algeria,Economics,4,Advanced,hemos podido solucionar (al) [el] problema,Government,Preposition,3B,Binary choice,it was required,4,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,8.33,4,1,very useful,1,1,6.67,0,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E06.txt,23,F,Algeria,Economics,4,Advanced,iba a (darnos) [ponernos] un cero,Substitution,Verb,"3A, 5D",Leave the odd one out,it was required,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7.5,3,1,relevant,0,0,6.67,0,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E03.txt,23,F,Algeria,Economics,4,Advanced,el (próximo) [siguiente] día de clase,Substitution,Adjective,2K,"Reflection, writing",it was required,4,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,8.75,3,1,lack of depth,0,0,6.67,0,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E04.txt,23,F,Algeria,Economics,4,Advanced,(proximo) [próximo] / (dia) [día] / (despues) [después] / (ocurrio) [ocurrió],Creation,Adjective / Noun / Adverb / Verb,5A,Accent placement exercise,it was required,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,10,2,1,difficult rules,1,1,6.67,1,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E09.txt,23,F,Algeria,Economics,4,Advanced,su (telefona) [teléfono] estaba roto,Creation,Noun,"2A, 2M","Vocabulary extraction, translation",it was required,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,4,1,new vocabulary,1,1,6.67,1,1,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E12.txt,23,F,Algeria,Economics,4,Advanced,dos (horais) [horas] antes del vencimiento del proyecto,Creation,Noun,"2J, 2M",Reflection,it was required,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,10,2,1,not relevant,1,1,6.67,1,1,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E01.txt,23,F,Algeria,Economics,4,Advanced,(submitir) [entregar] el proyecto,Creation,Verb,5E,Binary choice,it was required,4,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,10,4,1,very useful,0,0,6.67,0,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E07.txt,23,F,Algeria,Economics,4,Advanced,(tenia) [tenía] / (el) [él] debía / (esta) [está],Substitution,Verb / Pronoun / Verb,"2L, 2M, 5E","Matching, writing",it was required,4,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,9,2,1,a little unclear,1,1,6.67,1,1,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E10.txt,23,F,Algeria,Economics,4,Advanced,cada persona (en) [de] mi grupo / estaba (en) [a] cargo de algo,Government,Preposition / Preposition,5E,Multiple choice,it was required,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,9.4,3,1,lack of depth,1,1,6.67,0,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E13.txt,23,F,Algeria,Economics,4,Advanced,un proyecto en grupo que valía [el] 55% de la nota final,Determination,Determiner,3B,Fill-in-the-blanks,it was required,4,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,9,4,1,very useful,1,1,6.67,0,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E14.txt,23,F,Algeria,Economics,4,Advanced,un proyecto en grupo que (era) [valía] el 55% de la nota final,Substitution,Verb,2F,"Multiple choice, reflection",it was required,4,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,10,4,1,it raised my error awareness,0,0,6.67,0,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E15.txt,23,F,Algeria,Economics,4,Advanced,la profesora nos había (dado) [asignado] un proyecto en grupo,Substitution,Verb,3D,Continue a sequence,it was required,4,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,10,3,1,lack of depth,0,0,6.67,0,0,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E05.txt,23,F,Algeria,Economics,4,Advanced,(occurió) [ocurrió] / (fonciona) [funciona] / (residence) [residencia],Creation,Verb / Verb / Noun,2H,"Error correction, writing",it was required,4,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,10,4,1,it raised my error awareness,1,1,6.67,1,1,3.33,3,60
ABA1_C,./data/processed/exercises/ABA1_C_E02.txt,23,F,Algeria,Economics,4,Advanced,y (soy) [estoy] en la clase de español,Substitution,Verb,2F,"Binary choice, reflection",it was required,4,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,7,4,1,very useful,1,1,6.67,1,1,3.33,3,60
LSR1_C,./data/processed/exercises/LSR1_C_E04.txt,22,M,Luxembourg,Economics,5,Advanced,es una falta de respeto (de) [a] los estudiantes,Government,Preposition,5E,Multiple choice,forgot about them,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E05.txt,22,M,Luxembourg,Economics,5,Advanced,(lo que no es el caso para) [a diferencia de] la residencia,Substitution,Preposition,3B,Fill-in-the-blanks,forgot about them,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E09.txt,22,M,Luxembourg,Economics,5,Advanced,mi dinero [de] el primer mes,Government,Preposition,2I,Sentence combining,forgot about them,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E01.txt,22,M,Luxembourg,Economics,5,Advanced,(cama) [habitación],Substitution,Noun,"2I, 5E","Picture-based writing, reflection",forgot about them,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E11.txt,22,M,Luxembourg,Economics,5,Advanced,por los (daños) [inconvenientes],Substitution,Noun,"2L, 5E","Matching, multiple choice, reflection",forgot about them,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E14.txt,22,M,Luxembourg,Economics,5,Advanced,un precio (bajo del) [inferior al] precio original,Substitution,Adjective,3B,Multiple choice,forgot about them,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E15.txt,22,M,Luxembourg,Economics,5,Advanced,podía (pedir pagar un precio inferior a) [solicitar un descuento sobre] el precio original,Substitution,Verb,"2G, 2I",Rewriting,forgot about them,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E12.txt,22,M,Luxembourg,Economics,5,Advanced,tenía miedo [de] que,Government,Preposition,3B,"Fill-in-the-blanks, reflection",forgot about them,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E10.txt,22,M,Luxembourg,Economics,5,Advanced,en (el sitio de internet) [la página web],Substitution,Noun,"2A, 2M","Vocabulary extraction, translation",forgot about them,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E02.txt,22,M,Luxembourg,Economics,5,Advanced,[en mi habitación no había] ninguna de esas cosas (estaba presente en la habitación),Substitution,Verb,"2G, 2I",Rewriting,forgot about them,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E06.txt,22,M,Luxembourg,Economics,5,Advanced,ninguna de esas cosas (estaban) [estaba] presente,Number,Pronoun,2G,Rewriting,forgot about them,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E08.txt,22,M,Luxembourg,Economics,5,Advanced,(acquí) [aquí],Creation,Adverb,2D,Fill-in-the-blanks,forgot about them,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
LSR1_C,./data/processed/exercises/LSR1_C_E07.txt,22,M,Luxembourg,Economics,5,Advanced,(tuvé) [tuve] / (residencía) [residencia] / (principió) [principio] / (habia) [había] / (sitió) [sitio] / (télevisión) [televisión] / (llegue) [llegué],Creation,Verb / Noun / Noun / Verb / Noun / Noun / Verb,5A,Accent placement exercise,forgot about them,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,forgot about doing it,0,0,0,0,0,0,2,0
